Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24
2003,26,19.7577562986,1.38682135124,1.00986831508,8.49217953593,1.99523806937,7.81902077679,2.33057936227,0.558289830012,2.20479885642,2.18043924935,4.02046119333,0.368053831288,0.574138922777,0.973741202881,6.30735085284,0.110038558096,6.14476673711,0.0297175694,0.0297175694,1.44963201194,1.25067132552,6.12103469663,1.66804323623,1.39999390863,1.44520135846,100,0.122348001073,2.92010437434,1.92267705251,0.107238525336,0.776511156705,0.232545799296,0.376510948154,1.78878486397,0.405612405162,0.350081606837,0.665480606964,1.18373509261,0.218924803785,2.07600842526,0.684215593045,6.34613947915,10.4239587152,10.4060399385,1.26226773395,0.473187175351,0.28418885463,3.52496177086,2.88099698534,0.151589616808,4.50882971022,27,3.3064623766,1.31728208629,8.40887896057,1.14090823903,1.90962312405,0.0297175694,1.8611185987,1.60855896474,1.99309352294,7.63565532623,1.14959328584,3.77425473097,5.64264405992,14.8194073663,0.0297175694,1.57860544013,0.0297175694,0.378784377444,5.93043426036,9.33583914013,24.4770472338,0.821521728304,0.924506751804,1.6661156283,1.26974762055,24,9.8144700945,4.20307632038,0.0890124112958,3.55409484468,0.439140922367,4.97818184907,0.754849030379,1.7797175694,1.15821180542,1.1708536961,3.24872023392,4.6452164481,1.41703687019,0.0297175694,2.61501896425,0.668296091342,0.0297175694,0.08498587625,7.44667187639,6.84059259307,6.05322678233,0.9346665562,1.76624873154,13.3248302929,0.0297175694
1986,0,,,,,,,,,,,,,,,,,,,,,,,,,,49,1.20638413359,13.4295750713,0.108451903745,0.159735358967,0.213446648284,1.28627048832,0.494995923178,5.66082044535,0.156047815602,0.527460309982,0.402150266255,0.194108957282,0.189056642027,3.53623463947,0.92788945139,10.1053390716,2.37017629305,4.4313303711,4.08332872377,0.126554677376,0.059776240602,3.3725895279,2.1773188921,0.231869212684,0.496109802661,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6.85596550503,4.16641916644,3.43625280086,0.889581101276,6.29039365382,2.87204367173,2.95471981444,8.24895559747,0.651622949072,3.99322469949,1.48520709202,0.661270973559,0.0297175694,0.341277953538,4.71520769699,1.28321406946,1.85871167131,0.0297175694,0.0297175694,3.85933875256,3.98661509242,1.72253270934,8.28010007575,3.69838144415,0.575163829114
1987,0,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0297175694,0.944340867847,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.101336801713,0.0297175694,0.163050902733,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.220204251113,0.105897554347,0.84842760428,0.224765003753,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,4.18435810993,2.59367065357,0.0297175694,1.24451126522,2.26937530633,3.67276373479,10.2998364478,0.809735708407,0.0297175694,3.36884458242,0.100964136904,0.67428890585,0.205195804618,0.0297175694,2.49480461704,0.416173855989,0.211225862857,0.282373085196,0.29555574415,0.940573540057,1.67473497905,1.03510324228,14.288104438,4.59758922262,0.0297175694
1984,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,31,4.58890637585,1.10165384131,0.272141748581,0.2471796238,5.84894531414,0.510928588561,6.54277545313,5.36967827376,0.0297175694,1.71050775244,0.35834019129,0.0297175694,0.0801415126323,0.0297175694,9.40276278525,0.0714215005774,0.285365995981,0.0297175694,0.654497184206,0.281175350577,0.373464596642,2.82476712376,2.36825547878,4.54015237411,0.0297175694
1985,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6.74102431575,4.1551654714,0.0801819292724,2.83277751379,0.863406996848,2.25929595893,3.94581655635,0.912110092307,0.992691477824,3.77829471941,1.9245182029,0.867049097248,0.809588339362,0.239736292983,2.00065170838,1.91433972746,0.10259229729,0.670384111903,1.44755190629,2.06225384784,2.2847253565,1.42171554031,3.99064339086,4.13880342353,1.6179657878
1982,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.638326432124,2.79896672831,0.859518758632,0.105646833981,5.43424326367,3.06491028715,8.42237755624,2.17727356358,0.313438801292,2.0457403097,0.986736044403,0.0297175694,0.0297175694,0.0297175694,0.606820615992,1.39492932432,0.519274141041,0.60207938183,0.164356650103,0.629163461081,3.14402478414,0.767308165595,6.12194490593,2.22889663119,1.06024231889
1983,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,23.0484522104,7.4739991465,0.984809237452,4.88365262984,21.214937066,9.28579604004,23.4923661911,2.59295244474,0.146737467615,3.13710908144,12.8909206436,1.03194144638,0.379413085767,0.390131857007,2.50485226661,0.0297175694,17.6530977953,1.3876721274,0.0297175694,4.47976081896,1.00093487123,0.313401985693,1.23832693447,2.4622914796,1.43068800975
1980,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,5.4820923121,0.614246918271,2.55273658094,7.39719225268,7.02227377385,12.5970968576,18.3035886341,0.0297175694,0.8502691182,0.226819904196,1.37082646605,0.0297175694,3.90050655308,0.0297175694,0.501301164317,0.0297175694,7.08213826376,0.0297175694,0.331912425412,12.1571179706,0.278999111396,1.13010450133,1.62219722491,3.22654711898,0.0297175694
1981,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,23,3.4591077782,12.7794353057,0.780067878926,1.43346959431,7.03481738869,4.33256315817,9.16924387983,8.53428785271,1.4402032364,0.579424164552,1.66158689798,0.0297175694,2.54839813099,0.0297175694,0.351621151109,0.106263611235,1.11881618952,0.176485083426,1.57290960577,4.29776958089,1.48534272884,0.472299180357,3.82519803155,4.35901879198,0.5999574837
1988,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.708153992855,6.2748616124,0.0297175694,0.10742375211,0.147093767055,2.14256499027,0.279071627086,9.60044062745,0.302970053234,0.607140769045,1.38582381968,1.00857183017,0.248157401414,1.43337821937,0.0297175694,21.4308527473,0.375987431097,3.05655605738,2.51249895007,0.330783070572,0.131199874697,3.03373212095,3.60857372483,0.276295423748,0.508958440259,32,0.249908537078,1.31205810162,0.0297175694,1.70308682566,2.88361553633,1.89936249144,0.838048024016,1.47296709632,0.0297175694,3.98600063974,0.418675013784,5.15195594201,0.0297175694,0.807023909881,3.46739128698,0.226789779619,0.0857119719281,0.959283579894,3.73230564013,6.38359902426,11.2733255531,0.641089286881,3.76690974916,0.446216129553,1.91721240737,27,6.92159003629,1.48471212998,0.0297175694,6.00780496703,4.35040787098,5.19354559952,4.90932820833,0.159982255941,0.0297175694,1.85326870504,4.0929651497,0.145323829444,0.0297175694,0.0297175694,2.77873133743,0.134732118889,1.44135073986,0.0297175694,0.877206834967,5.95108951664,5.62149479616,2.76465904327,4.23836459898,10.489927932,0.0297175694
1989,0,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.95334556965,14.8428792911,0.0297175694,0.925119346529,0.35721103298,0.229817561422,0.0652237597267,9.3218479722,0.459064241273,1.32578017063,2.56533660345,0.172571603051,0.0297175694,1.31313407446,0.0297175694,8.0769388482,2.15325680809,6.87707671256,3.29484520145,0.122303313098,0.635544074911,1.36846417381,1.67481624745,1.2006034625,0.0297175694,30,4.11290808835,0.52977776193,0.129077636067,2.43674567047,6.16111749887,0.912336848723,0.0297175694,2.58458384359,1.73637859455,3.22431003149,2.87680228458,3.37297514728,0.0297175694,3.87461522634,0.731020027773,0.112383858053,0.527615127993,0.0297175694,6.36396250726,2.69090599489,10.4915828065,0.78110818547,2.42561007944,3.83891281231,3.70572316148,29,10.1999086863,0.831990684986,0.174928915076,3.44122459323,1.88738228459,2.28787057838,10.250438151,0.81967082759,0.0297175694,4.46673584119,0.127035071366,0.0868546481828,0.0297175694,0.0297175694,5.19290016406,0.0740930063,0.337393624366,0.385747777103,0.683520717569,1.52758013176,1.22986399234,1.34076324282,8.37731279001,5.4180946084,0.0297175694
2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,54,12.5362242858,0.59355622725,4.2561358694,3.23714650244,5.85058369039,6.89736111611,7.90960738639,0.0297175694,3.2293905243,4.51118836034,5.67639132628,0.75171594092,4.98350730701,1.58833342451,4.21602674468,2.36125715329,2.36022649736,0.591312095409,0.365549565885,6.33379759433,2.26632845294,1.09221226894,8.31618914276,6.83695413501,1.06333716491
2014,30,6.71457757824,1.87935008638,1.81301043892,5.58556050925,1.62583478493,9.76021707686,2.15155836995,1.77706781414,1.91265682915,4.1807096389,6.2844167,0.449735116763,10.3181453154,0.411874248173,3.9895589097,1.13965907541,4.3102682072,3.18924003013,0.724146457993,2.40932029253,0.92482582518,5.43025155932,7.77383787125,4.52113661834,0.299313214127,51,5.52523420359,3.00296588544,12.0405716799,0.85284788589,2.49359450772,1.40574641516,1.78977852754,2.84049072644,4.93358813674,6.91030659305,0.156566473375,6.26964787098,3.22087902666,11.3531111754,0.453011914692,2.27544514019,0.447753136296,1.54904119593,4.85597733424,7.41807767336,9.31821901017,1.84026790889,2.82253332686,3.08027495025,2.96543990867,58,2.18222888784,1.14498346583,7.81651598434,1.00780908719,6.99590832609,3.15486469869,6.69324995908,1.63122058973,1.38817496787,7.53679268133,4.10047191013,17.4996597209,2.65040647266,4.4374708855,0.571617209512,0.778120936259,1.12678553174,0.333036882952,1.56284397782,8.80944648455,2.23989713441,2.28389318532,6.3671797649,5.20525982108,3.1906179106,54,7.69177133442,0.169945975313,5.4292169908,1.00838197787,1.79351354108,6.91572395502,16.2051234768,0.369951319619,1.0881515672,5.39466429402,6.46228783343,3.03346524217,6.99689869627,1.60605353716,3.14947030628,0.214510057383,0.274638598131,0.216803575689,1.03664725211,4.42945971291,0.377532894015,1.75143605209,6.34642356285,9.47931092989,0.227482478313
2011,39,11.3573285315,2.03136794422,1.01103273249,3.11760941517,6.05543485538,19.3983654838,4.31286552841,0.252452399741,0.804314426659,4.26665727821,6.01727044054,0.632875376864,2.65131215303,1.04227216449,4.99816057642,0.943772152564,2.60181190892,0.512724235644,3.56831919228,0.73688872439,0.448222175646,6.17303389494,5.56545756414,7.07209481647,0.427705519379,61,3.71782386631,6.58874472207,8.89749933276,0.471057251879,2.45913610989,1.64322530094,1.0429537378,0.680515848575,14.2486705362,3.92972201309,1.411544273,7.06638474525,4.0924646617,11.7892365082,0.773786247666,1.64091760963,2.15977655013,1.88877935782,2.2473440918,4.33969298325,4.07357482185,4.6793824357,3.30614233895,3.44055329821,2.39991223166,54,3.44524649468,2.33947790854,9.64767901574,1.42970477877,9.9131058699,3.28884734014,4.82522090002,0.585547481809,10.2611974894,6.16281932641,2.08652438429,10.7752814072,7.19710739691,11.1403995899,0.207606227517,0.272568266465,0.980995525472,0.276325770359,1.76031360015,5.88997891243,7.88804906025,1.83969773226,4.58800385582,1.55836374662,2.41991419094,51,6.38595879337,1.32077401432,0.731553681488,0.288072217941,5.25577870418,5.17452937824,10.4540137809,0.36275620622,9.10504798433,4.21041616011,2.99440755277,2.54795784685,5.90907490992,0.422012154537,0.947796046875,0.97189854182,1.74080953842,0.906253166114,2.18184391555,10.4584695303,2.82143297797,0.430672573502,11.6365446396,4.45356703509,1.24698415903
2010,35,7.2194778798,1.0285279493,1.55308638658,1.51060138054,5.09934832675,13.5177921143,5.60661678283,0.889637540843,0.483045916746,3.84855739616,3.93316411307,2.86456780461,0.479160667717,2.578464214,1.73881232302,0.0535353869514,7.00054777747,0.91966126682,0.555515981146,1.51980364408,1.33247981984,3.80447590581,6.45475572844,1.6028724843,0.519859015203,62,2.53600493799,6.65932044291,7.93783229352,0.171590040132,2.92598107773,0.0893868292258,1.68946769751,1.89395303995,4.96022756291,2.23947344035,2.61094838047,5.09797976887,3.35478369673,8.5768962629,2.37626578279,2.39761103827,6.5380223778,4.19504433452,4.3162052972,2.76499024788,0.879603905153,1.91858256861,0.875447164684,0.205966242824,6.48296770723,41,3.30736615061,0.859013459093,7.0936934298,2.04614713308,1.84270756844,5.0925565606,2.67541586328,2.82738385407,6.8110521141,7.80483276517,3.3427880096,15.5011902318,6.19339009897,12.0637126595,0.0949420395805,0.748104783251,0.849615569337,0.35581925351,5.48329590524,4.16211159037,11.9220549634,3.47076223737,5.39388846031,5.58534288351,2.92306872407,40,13.2630485453,2.36272818406,1.30080143344,2.33717307912,6.47354268426,8.9701800737,10.1210508012,1.81982025015,7.1068513238,3.0929379067,7.73002226092,1.54674050287,12.6721078001,0.520041906795,0.461429571802,0.0615517537675,0.134899915672,0.6255887704,0.462357133277,7.85208449569,0.75680784915,0.293200618203,4.76325425988,6.57836985308,3.03634826164
2013,41,9.26020872934,0.165968529529,1.33349153965,1.4074100021,1.50399270914,12.7799193948,5.7625728208,0.1243883325,0.504457282002,5.00481359549,8.45416717895,0.665330776159,1.75373378642,0.154962532746,2.78699049347,2.8218080736,3.77726185196,0.0297175694,0.329524999741,0.618117735529,3.04943774032,8.12361090213,1.74137719498,5.98640989215,0.725216791529,49,2.42507767588,3.83301932667,13.9591508603,2.22998303823,0.813999825018,1.22027463438,1.29285860205,0.630084119882,9.87868583305,0.413663330767,1.79679869737,15.2068924294,5.0554977501,16.344950332,0.192697149069,0.294563786539,1.8199058557,0.56086284089,7.61222179089,4.92404895625,3.38600852702,2.2661371486,2.78673285933,2.2230288093,6.35130526021,47,2.71608225444,1.25305021534,7.08217846331,0.252539014779,0.0297175694,2.10362628711,7.01258113704,2.19699862299,8.82588173203,5.36764085685,3.82934416808,5.66958853802,5.55986406817,1.11643622084,0.862886026313,2.3415880812,0.776797070294,0.510507648038,4.08989335288,13.6456221226,5.62614332302,3.45054391999,6.27580520466,1.31542041279,4.66199015883,47,2.77171702961,0.518311320189,2.07874803953,1.19281306106,3.03809172083,15.8514464119,12.1522034224,2.2676895785,3.41667596116,4.01750879713,4.35025383008,1.82411669346,4.16043857459,0.999962850194,2.29106683282,1.14797427248,0.373646783587,0.347767071809,0.676380210534,0.814860541847,3.67372543191,3.18715796821,9.72493580821,8.79459973052,0.432549420053
2012,34,14.5803965197,1.47303029267,0.930779885506,3.92066855935,0.293701620665,5.98731720909,8.89721803817,0.426036284879,1.59491347877,3.17284520993,3.73623439428,0.159930393371,5.44576799592,2.15580778234,2.5039393157,1.22103508956,2.41630745841,0.949113898421,1.61506684761,1.52672703883,1.50915469946,5.75429596551,2.88183355099,6.01950573349,0.894841384044,58,5.06847140233,2.60929675739,7.84642134262,1.88415958098,1.29951168393,0.856531057402,2.70665533237,1.45403176276,3.5646598191,8.02417861287,3.4290128439,14.2794323025,4.67348114497,13.2509381566,0.0986304154448,2.08767135278,0.957676096957,2.85927184463,0.900834831602,2.25954229667,4.92893268274,1.6387977972,4.17530422213,2.16400542626,5.05307667568,47,2.59914569531,1.13511811555,10.5693278962,1.62909017483,5.5210239132,0.867965263049,2.49012741552,3.35535760113,6.61691655191,1.63833185921,1.28232194518,18.7340183204,3.21632850103,6.94768659955,0.104587130781,1.39531784571,0.149075711504,0.0297175694,2.30690701757,8.83556163404,9.26288521401,0.533607089349,8.0209100363,1.31809809411,3.05585246571,47,7.1059568553,0.862625134323,5.03320418257,1.70769197466,2.19227931189,11.7398003498,12.1762736191,0.155177064132,1.659547849,2.67866338544,9.34348368732,3.79624454308,4.08405496651,0.812561655166,2.32582874245,5.25532898052,1.19620916913,0.699644087572,0.451656326406,3.1271506619,0.183476196455,3.61770661039,7.06061751999,4.64229116981,0.40993327706
2005,28,27.1103206415,2.41040342272,1.93132994635,3.44573745757,1.04380497784,11.8404179307,3.03368315416,0.0297175694,5.09018550578,5.71904696854,7.29968744988,0.0297175694,2.08954636414,1.6721607757,2.03713464538,0.782003779571,2.66881967535,0.0297175694,0.174465658771,0.314015637321,0.336691263471,6.54772005867,2.05152801934,1.57556449869,0.443804409507,121,0.353477499447,1.69964554112,2.7057387208,0.108618098124,1.29940947967,0.610963822312,0.34990202589,2.004595237,0.297654249148,0.249030971686,2.47915854327,1.37533168239,0.296411584517,1.24815913705,0.793553500636,8.9122933345,6.48499972301,12.8274444219,0.743490816588,0.575742751724,0.456598064708,2.63905920906,0.733899870601,0.140556124073,6.39026267698,28,4.94781232975,2.58422083386,6.93905953599,1.63421965042,0.889075450057,2.68999105626,0.0297175694,2.6762884179,11.3899285505,2.53669333663,2.08829915767,10.6024938853,4.86600988965,14.4857173981,0.0297175694,1.54554360089,1.00921599324,2.22379269605,6.5328152762,1.64420673907,20.8860963648,1.62536964651,0.0297175694,0.0297175694,3.11293343426,30,9.63502051943,4.58124291316,1.52856728034,1.95032460286,1.67484080815,6.6129914979,8.68314952114,0.242912450747,1.93839547376,4.12222689207,4.02762538205,3.99118159287,5.0942660684,0.527918293507,0.286244397623,3.31578070388,0.0297175694,0.0297175694,1.37208841334,5.59460804076,0.143678064573,2.11652268805,8.50494616857,2.14307403524,0.395898287707
1994,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.0297175694,0.140828680511,0.0297175694,0.0297175694,0.0945822413852,0.0297175694,0.0297175694,0.140828680511,0.0297175694,0.0297175694,0.0875769308889,0.0840421789889,0.251940453356,0.0297175694,0.0297175694,0.943994693493,0.556118174856,2.77265483982,0.0297175694,0.162056341756,0.0297175694,0.138174628385,0.0297175694,0.0297175694,0.206035211048,29,1.7191730825,0.79180316569,0.734015131345,6.99952353476,2.87326164129,1.69182247429,0.40870543341,0.0297175694,0.0783236384414,3.23180567191,1.46543938855,2.11477454034,1.3896108075,3.06819285802,0.168255267397,0.307447071366,0.108144570859,0.250182858897,1.72269019672,11.0178986538,34.924017954,0.922828152662,0.0297175694,3.77850252943,1.57225788675,38,5.83468709629,0.856583867187,0.645320675295,3.57867121747,4.76954473051,1.89737262113,3.35203851066,0.876199962939,1.14151983507,3.20912398836,1.036356829,0.987035205087,0.511661470713,1.25455849326,12.1605716393,0.0297175694,0.522884089484,2.08219986679,3.33906240036,7.40655691554,2.96825994808,0.849540012076,5.97385934031,0.877263802237,0.0297175694
1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.110509840375,0.0297175694,0.0297175694,0.613050902733,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,1.96130560019,0.0297175694,1.66277271976,0.379767779133,0.117565240867,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.0297175694,27,0.376575976133,0.0297175694,0.101158585593,0.152185420633,0.427940314785,0.0297175694,0.0297175694,0.248973584615,0.0297175694,0.306837951967,0.0297175694,0.246614794741,0.0297175694,0.111211320652,0.159195294785,0.0297175694,0.071301582037,0.0297175694,0.275451755259,0.125545871007,1.4586355383,0.0297175694,0.326013865696,0.195425092763,0.447969716981,30,1.01905095951,0.2520819744,0.0297175694,0.773031990017,0.08198635767,0.0297175694,0.103402352693,0.227033322117,0.0297175694,0.34888583239,0.0932198962167,0.18436104281,0.0630509027333,0.0297175694,0.453582019927,0.0297175694,0.0297175694,0.0297175694,0.0297175694,0.208996663203,0.12321265385,0.296384236067,0.44444656672,0.302754340067,0.0297175694
