Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"AutoMan: a platform for integrating human-based and digital computation - Seonghoon Kang Sukyoung Ryu","OOPSLA 2012",0.0289783694,0.0289783694,9.1859326300,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.7611616586,0.0289783694,0.0289783694,0.0289783694,24.1398408196,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Talk versus work: characteristics of developer collaboration on the jazz platform - Daniel W. Barowy Charlie Curtsinger Emery D. Berger Andrew McGregor","OOPSLA 2012",0.0289783694,0.0289783694,3.2070363846,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,9.9872567587,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.1529914113,0.0289783694,0.0289783694,17.2637757114,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.6820035921,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.1893386321,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.2050798541,0.0289783694,0.0289783694,19.5443446110,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Speculative analysis of integrated development environment recommendations - Subhajit Datta Renuka Sindhgatta Bikram Sengupta","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,7.9910133467,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.5168123475,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.3412789468,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.2028992444,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.9273473006,0.0289783694,0.0289783694,0.0289783694,0.0289783694,17.1945190306,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"An empirical study of the influence of static type systems on the usability of undocumented software - Kıvanç Muşlu Yuriy Brun Reid Holmes Michael D. Ernst David Notkin","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.7446005521,0.0289783694,0.0289783694,23.4468998200,3.0342099833,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.6642423191,0.0289783694,0.0289783694,2.0393029798,5.4695971288,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.2303776331,0.0289783694,4.7155790512,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6212895836,3.3236846431,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Predicate abstraction of Java programs with collections - Stefan Muller Stephen Chong","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,19.0688856104,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.1625403661,0.0289783694,0.0289783694,0.0289783694,18.3995011293,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.4849863719,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Software data-triggered threads - Clemens Mayer Stefan Hanenberg Romain Robbes Éric Tanter Andreas Stefik","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.6253096098,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.4326471290,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Efficiently combining parallel software using fine-grained, language-level, hierarchical resource management policies - Hung-Wei Tseng Dean Michael Tullsen","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.0177557589,0.0289783694,1.3817909672,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.8948803680,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.8214863835,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Execution privatization for scheduler-oblivious concurrent programs - Zachary Anderson","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,43.2509715964,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.2673860509,4.5685774609,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Integrating task parallelism with actors - Jeff Huang Charles Zhang","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3132878035,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.2042145865,0.0289783694,0.0289783694,1.9858029196,6.4716798585,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5327646821,0.0289783694,0.0289783694,0.0289783694,44.5627375525,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.1323611832,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"A variability-aware module system - Shams M. Imam Vivek Sarkar","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.9808357024,0.0289783694,2.3659453881,0.0289783694,0.0289783694,0.0289783694,21.6180131537,0.0289783694,1.9543089767,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.7001600242,0.0289783694,2.9963741924,0.0289783694,76.5872111484,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Gradual typing for first-class classes - Christian Kästner Klaus Ostermann Sebastian Erdweg","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.4752829756,0.0289783694,10.9977164111,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.4558308546,0.0289783694,20.0794775845,3.5076607669,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,9.6579016237,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Constrained kinds - Asumu Takikawa T. Stephen Strickland Christos Dimoulas Sam Tobin-Hochstadt Matthias Felleisen","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,69.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Energy types - Olivier Tardieu Nathaniel Nystrom Igor Peshansky Vijay Saraswat","OOPSLA 2012",0.0289783694,0.0289783694,22.1709054453,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.8167263266,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.0629526137,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.0653290921,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Exploiting inter-sequence correlations for program behavior prediction - Michael Cohen Haitao Steve Zhu Emgin Ezgi Senem Yu David Liu","OOPSLA 2012",0.0289783694,0.0289783694,25.9157404350,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.2166628222,0.0289783694,1.4771488825,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.1318439777,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,19.7644485012,0.0289783694,8.1574410650,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3621692828,0.0289783694,0.0289783694,0.0289783694,0.0289783694,57.2063719889,0.0289783694
"k-Calling context profiling - Bo Wu Zhijia Zhao Xipeng Shen Yunlian Jiang Yaoqing Gao Raul Silvera","OOPSLA 2012",0.0289783694,0.0289783694,17.1052588705,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.0357493908,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.9459268469,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Reducing the barriers to writing verified specifications - Pavel Parízek OndYej Lhoták","OOPSLA 2012",0.0289783694,0.0289783694,5.2698027811,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6851828503,0.0289783694,10.3100378173,9.8287768093,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,12.0060841289,0.0289783694,0.0289783694,0.0289783694,0.0289783694,65.6310178588,0.0289783694,13.1899305845,5.1596751780,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,14.1802973166,0.0289783694,0.0289783694,0.0289783694
"Reim & ReImInfer: checking and inference of reference immutability and method purity - Giorgio Ausiello Camil Demetrescu Irene Finocchi Donatella Firmani","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,19.7710946476,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,27.2868620912
"White box sampling in uncertain data processing enabled by program analysis - Wei Huang Ana Milanova Werner Dietl Michael D. Ernst","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,47.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Detecting problematic message sequences and frequencies in distributed systems - Tao Bao Yunhui Zheng Xiangyu Zhang","OOPSLA 2012",0.0289783694,0.0289783694,9.0900966383,0.0289783694,0.0289783694,5.5163028567,0.0289783694,0.0289783694,0.0289783694,74.2563865322,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.2531274505,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Reusing debugging knowledge via trace-based bug search - Charles Lucas Sebastian Elbaum David S. Rosenblum","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,12.4608481557,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.0326268756,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,55.7788009073,0.0289783694,0.0289783694,0.0289783694,7.8436375390,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Chaperones and impersonators: run-time support for reasonable interposition - Zhongxian Gu Earl T. Barr Drew Schleck Zhendong Su","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.9450952051,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3638680834,0.0289783694,0.0289783694,0.0289783694,40.3186567423,0.0289783694,0.0289783694,0.0289783694,13.4972700274,0.0289783694,0.0289783694,0.0289783694,2.0200017890,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Open and efficient type switch for C++ - T. Stephen Strickland Sam Tobin-Hochstadt Robert Bruce Findler Matthew Flatt","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,9.9938994311,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,50.5589127447,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,13.0537604302,15.1833592418,0.0289783694,0.0289783694,0.0289783694,0.0289783694,14.3549599994,0.0289783694
"Understanding the behavior of database operations under program control - Yuriy Solodkyy Gabriel Dos Reis Bjarne Stroustrup","OOPSLA 2012",0.0289783694,0.0289783694,7.7688218281,1.1572643472,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,20.3928235386,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3993069036,0.0289783694,0.0289783694,44.4735193665,13.1607162245,9.8503963774,0.0289783694
"Typestate-based semantic code search over partial programs - Juan M. Tamayo Alex Aiken Nathan Bronson Mooly Sagiv","OOPSLA 2012",0.0289783694,0.0289783694,14.8502906949,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,28.6067265441,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.6299178692
"Finding reusable data structures - Alon Mishne Sharon Shoham Eran Yahav","OOPSLA 2012",0.0289783694,0.0289783694,2.4546728786,0.9755692421,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.6087273183,0.0289783694,17.2732306617,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.1434154403,22.7543774246,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.8879137238,0.0289783694,9.0156106261,1.2609669441,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,43.9152994344,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"GPUVerify: a verifier for GPU kernels - Todd W. Schiller Michael D. Ernst","OOPSLA 2012",0.0289783694,0.0289783694,9.8828593798,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.1718050603,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.7356915650,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.3255574725
"Modular and verified automatic program repair - Adam Betts Nathan Chong Alastair Donaldson Shaz Qadeer Paul Thomson","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.6838881541,0.0289783694,1.8031484196,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6230211863,0.0289783694,0.0289783694,20.3891755936,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,13.4156971822,0.0289783694,55.0713579843,0.0289783694,0.0289783694,0.0289783694,12.0771005281,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.1684379070,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Mitigating the compiler optimization phase-ordering problem using machine learning - Francesco Logozzo Thomas Ball","OOPSLA 2012",0.0289783694,7.6790573063,0.0289783694,16.0225857788,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.1378918770,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,17.8042168642,0.0289783694,1.5011400209,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Optimization coaching: optimizers learn to communicate with programmers - Sameer Kulkarni John Cavazos","OOPSLA 2012",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,33.4772763128,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.0376662699,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.5719925256,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Steering symbolic execution to less traveled paths - Leo A. Meyerovich Ariel S. Rabkin","OOPSLA 2013",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.1858986118,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.7146355419,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,40.0652344779,0.0289783694,5.7917019945,0.0289783694,0.0289783694,33.3874212210,0.0289783694,0.0289783694
"Instant pickles: generating object-oriented pickler combinators for fast and extensible serialization - Carl Friedrich Bolz Lukas Diekmann Laurence Tratt","OOPSLA 2013",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.3693439184,0.0289783694,0.0289783694,11.0087682161,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,15.0531888946,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,25.4324592693,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.2811315486,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Interacting with dead objects - Heather Miller Philipp Haller Eugene Burmako Martin Odersky","OOPSLA 2013",0.0289783694,0.0289783694,7.0751242038,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.7049280019,0.0289783694,9.0131179040,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.6808052036,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.4093087951,0.0289783694,0.0289783694,6.9938427202,0.0289783694,0.0289783694,13.3257217572
"Python: the full monty - Robin Salkeld Gregor Kiczales","OOPSLA 2013",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,14.4027650704,12.6516150250,0.0289783694,0.0289783694,1.5144936057,0.0289783694,0.0289783694,44.5751010633,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,17.8393063228,1.1905891293,0.0289783694,0.0289783694,0.0289783694,0.0289783694
