Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
1976,"POPL","Automatic generation of efficient evaluators for attribute grammars - Ken Kennedy, Scott K. Warren",72.9673397804,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,1.0920420402,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Automatic design of data processing systems - Gregory R. Ruth",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,5.4714965227,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,33.5375085765,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,40.6139070188,5.1972007418,1.3283416915
1976,"POPL","Techniques for the automatic selection of data structures - James Low, Paul Rovner",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,5.0408506585,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,10.5255200725,0.0296909103,0.0296909103,11.2848537716,23.8787773087,0.0296909103,0.0296909103,0.0296909103,0.0296909103,1.6554101147,0.0296909103,0.0296909103,10.7927335356,0.0296909103,0.0296909103
1976,"POPL","A methodology for LISP program construction from examples - Phillip D. Summers",0.0296909103,0.0296909103,4.2115690185,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,53.4426142832,0.0296909103,0.0296909103,8.8169462197,33.0847209037,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,11.5926041263,0.0296909103,0.0296909103
1976,"POPL","Binding time optimization in programming languages: Some thoughts toward the design of an ideal language - Neil D. Jones, Steven S. Muchnick",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,16.6490522842,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,27.2000537048,0.0296909103,1.3879563203,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,4.2159401330,0.0296909103,0.0296909103,0.0296909103,9.1607928210,4.5643501983
1976,"POPL","A lazy evaluator - Peter Henderson, James H. Morris, Jr.",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,23.3661437087,0.0296909103,0.0296909103,0.0296909103,11.6932381119,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1975,"POPL","Application of lattice algebra to loop optimization - Amelia Fong, John Kam, Jeffrey Ullman",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,2.8647923004,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,2.1945895201,0.0296909103,0.0296909103
1975,"POPL","A semantic model for parallel systems with scheduling - Ellis S. Cohen",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,9.6769774103,0.0296909103,0.0296909103,8.7270435320,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,27.6850517886
1975,"POPL","A description of path expressions by Petri nets - P. E. Lauer, R. H. Campbell",3.3641751050,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,8.3150842893,0.0296909103,1.4217388647,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,16.0177653821,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1975,"POPL","Even simple programs are hard to analyze - Neil D. Jones, Steven S. Muchnick",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,7.9260328800,103.1333489406,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
