Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"A parallel language and its compilation to multiprocessor machines or VLSI - Marina C. Chen","POPL 1986",4.3875960545,1.9529556946,0.0487067710,0.0487067707,0.0487067711,0.0487067712,17.2693176624,0.0487067708,0.0487067712,0.0487067715,0.0487067709,0.0487067709,0.0487067712,0.0487067709,0.0487067711,0.0487067711,0.0487067710,0.0487067714,4.3377221341,0.0487067710,0.0487067713,0.0487067710,3.8189917025,0.0487067710,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067710,0.0487067708,0.0487067714,3.9514122174,0.0487067709,0.0487067714,0.0487067707,88.8578355474,3.5083915949,0.0487067712,0.0487067709,0.0487067713,0.0487067710,0.0487067711,0.0487067707,2.3541383065,0.0487067708,0.0487067712,0.0487067709,0.0487067709,0.0487067711,0.0487067709
"Towards programming with knowledge expressions - Reino Kurki-Suonio","POPL 1986",0.0487067710,1.7675169878,0.0487067709,0.0487067706,0.0487067708,0.0487067707,0.0487067712,0.0487067709,0.0487067708,0.0487067708,0.0487067710,0.0487067708,3.4141215393,0.0487067707,0.0487067710,32.5893990211,0.0487067707,0.0487067711,0.0487067707,0.0487067707,0.0487067706,0.0487067732,0.0487067707,0.0487067708,0.0487067707,0.0487067710,0.0487067708,0.0487067711,0.0487067732,0.0487067708,0.0487067706,0.0487067707,0.0487067708,0.0487067707,0.0487067707,0.0487067707,0.0487067712,4.5690838753,0.0487067707,0.0487067708,5.9034124115,0.0487067709,0.0487067708,0.0487067707,0.0487067706,0.0487067710,0.0487067716,0.0487067707,0.0487067708,0.0487067709
"Limitations of synchronous communication with static process structure in languages for distributed computing - Barbara Liskov Maurice Herlihy Lucy Gilbert","POPL 1986",0.0487067712,0.0487067718,0.0487067709,0.0487067709,0.0487067707,3.8148599836,0.0487067708,18.2785215201,0.0487067714,0.0487067707,0.0487067708,0.0487067708,14.9798772882,0.0487067711,0.0487067709,0.0487067715,0.0487067711,0.0487067715,0.0487067709,0.0487067707,0.0487067709,0.0487067709,0.0487067711,0.0487067712,0.0487067710,0.0487067709,0.0487067711,0.0487067710,0.0487067709,0.0487067709,0.0487067710,0.0487067712,0.0487067711,5.1552049741,0.0487067712,0.0487067707,4.1245410603,1.6329641535,3.0507958841,0.0487067708,24.7478125730,0.0487067708,0.0487067710,0.0487067710,4.4617827679,8.1969801409,16.7127578666,1.4283830161,0.0487067709,0.0487067709
"Atomic data abstractions in a distributed collaborative editing system - Irene Greif Robert Seliger William E. Weihl","POPL 1986",0.0487067710,1.3845035876,0.0487067710,2.3992638356,0.0487067706,0.0487067715,0.0487067710,0.0487067711,0.0487067711,0.0487067709,0.0487067714,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067707,0.0487067709,0.0487067712,0.0487067708,0.0487067708,0.0487067709,0.0487067712,0.0487067712,0.0487067712,17.8600243718,1.6412812203,0.0487067708,0.0487067707,0.0487067712,0.0487067708,0.0487067715,0.0487067712,0.0487067711,0.0487067706,0.0487067710,0.0487067707,0.0487067709,0.0487067712,0.0487067707,0.0487067709,0.0487067709,0.0487067708,0.0487067710,0.0487067710,1.6685880679,15.2651040480,7.8933793003,0.0487067706,1.2775097147,0.0487067711
"A really abstract concurrent model and its temporal logic - Howard Barringer Ruurd Kuiper Amir Pnueli","POPL 1986",0.0487067711,0.0487067713,0.0487067709,6.9423343541,0.0487067712,0.0487067709,0.0487067712,0.0487067711,6.0382028278,0.0487067711,0.0487067712,0.0487067709,0.0487067709,0.0487067714,0.0487067710,0.0487067708,0.0487067708,7.7540627081,0.0487067710,0.0487067710,0.0487067709,0.0487067712,0.0487067711,0.0487067714,0.0487067707,0.0487067707,0.0487067711,0.0487067710,0.0487067712,0.0487067709,0.0487067709,10.0927983091,0.0487067708,0.0487067707,0.0487067710,0.0487067711,7.6987798250,0.0487067715,0.0487067710,4.9760689212,2.1702849811,0.0487067711,0.0487067711,0.0487067710,40.4957757811,11.2700532068,0.0487067712,0.0487067710,0.0487067708,0.0487067715
"Expressing interesting properties of programs in propositional temporal logic - Pierre Wolper","POPL 1986",0.0487067713,0.0487067708,2.2603008795,8.4847653436,0.0487067709,0.0487067708,0.0487067709,0.0487067709,10.3577207832,0.0487067714,0.0487067712,0.0487067710,1.4026662828,0.0487067708,0.0487067711,0.0487067708,0.0487067708,0.0487067722,0.0487067711,0.0487067710,9.2115700838,3.0794903471,0.0487067709,0.0487067709,0.0487067712,0.0487067710,0.0487067707,0.0487067710,3.0794903471,0.0487067708,0.0487067712,0.0487067708,0.0487067712,0.0487067707,0.0487067710,0.0487067710,0.0487067708,0.0487067712,0.0487067707,0.0487067712,0.0487067709,1.4596063251,0.0487067707,35.9795892583,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067709,13.1718680370
"Operational semantics of a parallel object-oriented language - Pierre America Jaco de Bakker Joost N. Kok Jan J. M. M. Rutten","POPL 1986",0.0487067708,0.0487067709,0.0487067707,9.9674202853,0.0487067708,0.0487067710,0.0487067707,0.0487067711,0.0487067712,0.0487067709,3.3373714493,5.6426627068,11.7997523297,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067711,0.0487067708,0.0487067713,0.0487067707,27.7293932210,0.0487067708,0.0487067708,0.0487067711,0.0487067707,0.0487067707,0.0487067708,27.7293932210,0.0487067709,0.0487067707,0.0487067709,0.0487067709,0.0487067708,0.0487067711,0.0487067709,7.4754609852,7.5430142054,2.5635165950,0.0487067708,0.0487067708,0.0487067708,1.3760651284,0.0487067708,7.3717243356,0.0487067709,0.0487067709,0.0487067708,0.0487067708,0.0487067711
"Equational logic programming: an extension to equational programming - Jia-Huai You P. A. Subrahmanyam","POPL 1986",0.0487067709,0.0487067709,0.0487067709,0.0487067708,0.0487067708,0.0487067707,0.0487067709,7.3512317030,0.0487067707,0.0487067711,3.0010274817,0.0487067709,43.9865794200,0.0487067707,0.0487067709,0.0487067710,0.0487067708,0.0487067715,0.0487067708,0.0487067710,0.0487067710,0.0487067710,0.0487067709,0.0487067709,0.0487067712,0.0487067707,2.8559884602,0.0487067709,0.0487067710,0.0487067709,0.0487067708,0.0487067711,0.0487067707,0.0487067708,0.0487067708,0.0487067710,0.0487067708,0.0487067707,0.0487067708,0.0487067710,0.0487067714,0.0487067708,0.0487067708,0.0487067711,0.0487067709,0.0487067710,0.0487067708,0.0487067706,0.0487067707,0.0487067712
"Dynamically bypassing copy rule chains in attribute grammars - Roger Hoover","POPL 1986",0.0487067708,0.0487067708,0.0487067707,0.0487067709,0.0487067711,0.0487067715,0.0487067707,0.0487067710,0.0487067709,7.4612116300,0.0487067712,0.0487067709,0.0487067709,0.0487067710,0.0487067708,1.3790148867,0.0487067711,0.0487067709,10.7648953241,2.5013124452,10.3217880517,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067707,37.9430486096,0.0487067711,0.0487067708,0.0487067712,17.8741964038,0.0487067710,0.0487067707,0.0487067708,0.0487067707,0.0487067712,0.0487067708,5.1327423657,0.0487067714,0.0487067710,13.6042610014,0.0487067711,0.0487067721,0.0487067712,0.0487067709,0.0487067712,0.0487067714,0.0487067710,4.5045969688,0.0487067710
"Logic and inheritance - Hassan Aït-Kaci Roger Nasr","POPL 1986",0.0487067716,0.0487067709,0.0487067709,4.1433035394,3.0161388560,0.0487067709,10.1006686631,0.0487067712,0.0487067710,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067713,0.0487067712,0.0487067709,0.0487067707,27.6112095469,0.0487067713,0.0487067707,14.6669704676,0.0487067709,1.7779102359,0.0487067711,0.0487067712,0.0487067707,0.0487067712,17.9412262890,0.0487067709,0.0487067707,0.0487067720,0.0487067707,0.0487067709,1.1872292476,0.0487067707,0.0487067709,0.0487067710,0.0487067715,0.0487067709,0.0487067709,6.6480322405,0.0487067719,1.3789170588,0.0487067709,0.0487067708,7.0641683125,0.0487067711,0.0487067709,0.0487067708,0.0487067710
"Unification in many-sorted algebras as a device for incremental semantic analysis - Gregor Snelting Wolfgang Henhapl","POPL 1986",0.0487067708,0.0487067710,0.0487067707,1.2696004731,0.0487067708,0.0487067709,18.3797926622,0.0487067710,0.0487067709,0.0487067708,1.3217566512,0.0487067709,0.0487067710,0.0487067709,0.0487067709,119.4096527382,0.0487067708,2.5011283244,0.0487067708,0.0487067711,0.0487067709,0.6476830628,0.0487067709,0.0487067709,0.0487067709,0.0487067707,0.0487067709,0.0487067709,0.6476830628,7.2123571757,0.0487067708,0.0487067707,0.0487067708,0.0487067707,0.0487067707,0.0487067709,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067708,0.0487067710,0.0487067708,0.0487067710,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067708
"Distributed data structures in Linda - Nicholas Carriero David Gelernter Jerrold Leichter","POPL 1986",12.7277321683,1.5714806627,0.0487067708,0.0487067714,0.0487067709,0.0487067721,0.0487067707,0.0487067710,0.0487067709,0.0487067711,10.5581658686,0.0487067711,0.0487067711,0.0487067710,0.0487067711,0.0487067710,0.0487067713,0.0487067714,0.0487067710,0.0487067712,0.0487067719,40.9725050415,0.0487067714,0.0487067713,0.0487067712,0.0487067720,0.0487067709,0.0487067712,40.9725050415,0.0487067710,0.0487067712,0.0487067713,0.0487067710,0.0487067709,0.0487067712,0.0487067712,0.0487067710,0.0487067711,1.4898518141,0.0487067709,0.0487067710,0.0487067709,0.0487067711,0.0487067710,0.0487067711,0.0487067710,0.0487067718,0.0487067708,0.0487067708,0.0487067709
"Para-functional programming: a paradigm for programming multiprocessor systems - Paul Hudak Lauren Smith","POPL 1986",0.0487067716,7.2968601175,0.0487067707,1.4361753543,0.0487067707,0.0487067710,0.0487067709,0.0487067711,0.0487067709,4.7290431670,0.0487067708,0.0487067718,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067712,10.3514158109,0.0487067707,0.0487067707,0.0487067713,0.0487067712,0.0487067711,5.3741867289,0.0487067711,0.0487067713,0.0487067708,5.9947938051,0.0487067712,0.0487067707,0.0487067710,0.0487067708,0.0487067710,0.0487067707,2.5323700995,0.0487067711,0.0487067708,0.0487067714,5.9127317364,0.0487067710,0.0487067709,0.0487067708,0.0487067719,0.0487067708,1.5211887216,0.0487067711,5.1517459538,2.2352629627,0.0487067707,0.0487067709
"Annotations for distributed programming in logic - Raghu Ramakrishnan Abraham Silberschatz","POPL 1986",0.0487067709,0.0487067713,0.0487067707,1.2242413566,0.0487067709,0.0487067707,0.0487067714,0.0487067709,8.4534013937,0.0487067711,0.0487067711,0.0487067710,0.0487067710,0.0487067710,0.0487067709,0.0487067710,0.0487067706,13.0836727415,0.0487067711,0.0487067709,0.0487067712,0.0487067712,0.0487067714,0.0487067711,0.0487067712,0.0487067708,0.0487067713,0.0487067709,0.0487067712,0.0487067708,0.9540848839,18.9574671093,1.2452225948,0.0487067710,0.0487067706,1.7484812464,0.0487067709,0.0487067712,0.0487067712,0.0487067709,1.6061545524,0.0487067708,0.0487067711,0.0487067714,0.0487067710,0.0487067711,0.0487067708,0.0487067708,1.1656350369,0.0487067708
"Representation independence and data abstraction - John C. Mitchell","POPL 1986",0.0487067708,1.3625665844,0.0487067709,2.7674879701,0.0487067709,0.0487067709,5.1561874562,0.0487067710,0.0487067709,0.0487067707,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067708,0.0487067710,0.0487067708,1.3130053764,0.0487067707,0.0487067709,0.0487067710,43.3018907473,0.0487067711,0.0487067707,0.0487067710,0.0487067711,0.0487067709,0.0487067707,0.0487067708,0.0487067713,0.0487067709,0.0487067709,0.0487067710,0.0487067707,0.0487067711,0.0487067711,1.4568756422,0.0487067710,5.0223619730,0.0487067709,0.0487067708,0.0487067710,0.0487067712,0.0487067710,10.8519489939,1.2060361755,0.0487067707,0.0487067710
"Using dependent types to express modular structure - David B. MacQueen","POPL 1986",0.0487067712,0.0487067709,0.0487067709,0.0487067708,0.0487067707,0.0487067710,0.0487067708,0.0487067711,0.0487067709,1.7436982798,0.0487067710,0.0487067709,0.0487067710,0.0487067709,0.0487067709,1.4135800518,0.0487067710,2.0253034795,3.4780815871,0.0487067714,0.0487067709,0.8534171311,0.0487067713,0.0487067712,0.0487067708,0.0487067708,0.0487067710,0.0487067711,0.8534171311,4.7934963703,0.0487067710,0.0487067708,0.0487067708,0.0487067707,0.0487067710,0.0487067712,0.0487067709,0.0487067713,106.0580128770,0.0487067710,10.1170966812,0.0487067712,0.0487067709,0.0487067710,5.8185861461,0.0487067710,9.3810847236,0.0487067710,0.0487067711,0.0487067709
""Type" is not a type - Albert R. Meyer Mark B. Reinhold","POPL 1986",0.0487067713,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067710,0.0487067708,38.9832415603,0.0487067710,0.0487067710,0.0487067708,0.0487067708,0.0487067709,0.0487067708,1.9231686205,0.0487067710,0.0487067710,12.8696082755,0.0487067709,0.0487067707,0.0487067709,0.0487067710,3.1255813064,0.0487067710,0.0487067710,0.0487067709,0.0487067710,0.0487067707,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067707,0.0487067711,0.0487067713,0.0487067709,0.0487067708,0.0487067708,5.2371814123,0.0487067708,0.0487067711,0.0487067712,0.0487067711,14.3434946042,9.8586715975,0.0487067715,0.0487067708,0.0487067710
"Data flow analysis of applicative programs using minimal function graphs - Neil D. Jones Alan Mycroft","POPL 1986",0.0487067713,2.3869762142,0.0487067711,2.3541213932,0.0487067707,0.0487067708,0.0487067718,0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067709,0.0487067708,11.3782766550,0.0487067708,0.0487067708,1.4000272487,0.0487067711,0.0487067708,0.0487067711,0.0487067709,0.0487067707,0.0487067711,0.0487067707,0.0487067708,0.0487067711,7.4956670858,0.0487067709,0.0487067707,0.0487067708,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067708,8.8621276114,0.0487067713,0.0487067707,0.0487067708,0.0487067707,1.4929187670,0.0487067710,0.0487067708,0.0487067708,43.0195391749
"A mechanically certified theorem about optimal concurrency of sorting networks - Christian Lengauer Chua-Huang Huang","POPL 1986",0.0487067711,0.0487067710,0.0487067707,5.2718020729,0.0487067709,0.0487067709,0.0487067709,0.0487067709,5.5377493159,0.0487067707,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067711,0.0487067708,0.0487067708,2.7993456233,4.8824039648,0.0487067709,0.0487067710,0.0487067710,5.4240951651,4.9942717399,0.0487067712,2.2095083256,0.0487067709,22.5805176875,0.0487067710,0.0487067709,9.3483418482,0.0487067707,0.0487067708,1.5274500150,0.0487067709,0.0487067709,5.5405390520,11.0351628080,0.0487067711,0.0487067709,0.0487067710,0.0487067711,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067720,0.0487067708,41.4820003843
"Global storage allocation in attribute evaluation - Takuya Katayama Hisashi Sasaki","POPL 1986",0.0487067709,3.2921732218,0.0487067707,0.0487067709,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067716,0.0487067708,0.0487067709,0.0487067708,0.0487067709,1.2493160230,0.0487067708,0.0487067708,0.0487067707,0.0487067711,7.6378572570,0.0487067708,0.0487067709,0.0487067710,0.0487067710,0.0487067709,0.0487067708,0.0487067711,0.0487067710,0.0487067710,0.0487067710,0.0487067707,1.1159932663,0.0487067712,0.0487067708,1.3990250943,0.0487067707,0.0487067710,0.0487067715,10.8264132778,0.0487067712,0.0487067712,3.3696105117,0.0487067708,1.9945124298,4.0243710153,4.5337695433,9.9338878999,0.0487067713,1.3515064645,0.0487067707,56.9047519973
"Finding the source of type errors - Mitchell Wand","POPL 1986",0.0487067713,0.0487067711,0.0487067709,0.0487067710,0.0487067708,0.0487067716,0.0487067716,2.0384499647,0.0487067712,3.9960176554,0.0487067707,0.0487067708,0.0487067709,0.0487067708,3.5063967595,4.2955622170,0.0487067709,13.9961441359,0.0487067709,0.0487067710,0.0487067708,0.0487067710,0.0487067726,0.0487067711,0.0487067709,0.0487067710,0.0487067708,7.2000772433,0.0487067710,0.0487067708,16.8961132390,15.2795925396,0.0487067715,0.0487067707,0.0487067708,0.0487067712,0.0487067712,0.0487067711,29.7071149009,0.0487067710,0.0487067710,0.0487067713,0.0487067709,0.0487067710,0.0487067709,0.0487067714,0.0487067711,1.5715990288,0.0487067709,0.0487067711
"A maximum-flow approach to anomaly isolation in unification-based incremental type inference - Gregory F. Johnson Janet A. Walz","POPL 1986",0.0487067720,0.0487067707,0.0487067707,0.0487067706,0.0487067706,0.0487067707,0.0487067706,0.0487067708,0.0487067710,0.0487067706,0.0487067706,0.0487067707,4.2590620995,0.0487067706,0.0487067708,0.0487067708,0.0487067706,2.4251016076,1.8595906445,0.0487067707,0.0487067706,0.0487067711,0.0487067708,0.0487067713,0.0487067707,0.0487067707,0.0487067710,0.0487067707,0.0487067711,0.0487067706,0.0487067715,0.0487067709,0.0487067724,0.0487067706,0.0487067707,0.0487067707,0.0487067708,0.0487067713,0.0487067710,0.0487067706,4.9496311059,0.0487067708,10.5125369689,0.0487067706,0.0487067707,4.2863181820,0.0487067721,0.0487067706,0.0487067706,0.0487067707
"Hierarchical VLSI design systems based on attribute grammars - Larry G. Jones Janos Simon","POPL 1986",0.0487067715,0.0487067709,0.0487067711,0.0487067711,0.0487067711,0.0487067712,0.0487067710,0.0487067710,0.0487067715,0.0487067709,2.5511384928,0.0487067711,0.0487067711,0.0487067710,0.0487067710,30.6810549208,0.0487067711,46.8767676446,0.0487067711,0.0487067725,0.0487067708,0.0487067713,0.0487067710,3.3029716094,0.0487067710,11.2422492541,0.0487067713,0.0487067710,0.0487067713,0.0487067710,0.0487067709,2.1180028565,0.0487067709,0.0487067712,0.0487067709,0.0487067711,0.0487067711,0.0487067714,0.0487067710,0.0487067710,0.0487067713,0.0487067709,0.0487067709,0.0487067717,0.0487067709,0.0487067713,10.5687625907,0.0487067708,0.0487067710,0.0487067709
"Code motion of control structures in high-level languages - Ron Cytron Andy Lowry F. Kenneth Zadeck","POPL 1986",0.0487067711,0.0487067707,7.7351925471,0.0487067707,0.0487067710,0.0487067712,0.0487067708,0.0487067708,10.4716848591,0.0487067710,0.0487067709,0.0487067709,0.0487067711,9.3854195875,0.0487067709,0.0487067709,0.0487067710,0.0487067710,25.8927866650,0.0487067710,7.3326578036,0.0487067708,0.0487067713,0.0487067707,0.0487067709,0.0487067707,1.3543880433,0.0487067708,0.0487067708,0.0487067708,0.0487067708,0.0487067709,1.4810005938,0.0487067710,0.0487067707,0.0487067710,0.0487067709,0.0487067714,0.0487067708,6.0455253349,0.0487067709,0.0487067709,25.7397054849,0.0487067712,0.0487067707,0.0487067712,0.0487067708,0.0487067708,0.0487067709,0.0487067710
"Compilers and staging transformations - Ulrik Jørring William L. Scherlis","POPL 1986",0.0487067708,0.0487067709,0.0487067711,8.7048930929,0.0487067709,2.2090253691,0.0487067716,0.0487067714,23.2575513203,0.0487067708,0.0487067708,0.0487067708,0.0487067713,0.0487067710,0.0487067710,0.0487067714,0.0487067711,0.0487067717,1.6874919907,0.0487067708,0.0487067706,0.0487067711,0.0487067711,0.0487067709,0.0487067710,0.0487067708,0.0487067712,0.0487067707,0.0487067711,0.0487067708,0.0487067707,0.0487067712,0.0487067707,0.0487067713,0.0487067709,0.0487067709,0.0487067713,0.0487067708,0.0487067707,14.0140479059,0.0487067708,0.0487067710,5.7359001243,0.0487067708,0.0487067708,8.9088957598,0.0487067709,11.8718485827,0.0487067710,0.0487067711
"Higher-order strictness analysis in untyped lambda calculus - Paul Hudak Jonathan Young","POPL 1986",0.0487067713,0.0487067709,0.0487067711,0.0487067708,0.0487067708,0.0487067707,0.0487067711,0.0487067711,13.3530679375,0.0487067711,0.0487067708,0.0487067708,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067707,0.0487067713,0.0487067709,0.0487067711,0.0487067707,2.1298794030,0.0487067707,0.0487067711,0.0487067711,0.0487067707,0.0487067708,0.0487067709,2.1298794030,0.0487067707,0.0487067708,0.0487067710,0.0487067710,1.5551523570,0.0487067708,0.0487067710,0.0487067708,0.0487067715,11.5635291681,0.0487067710,0.0487067710,0.0487067711,0.0487067708,0.0487067711,0.0487067711,12.3301993882,0.0487067713,10.2792397195,0.0487067707,0.0487067709
"Specification and verification of concurrent programs by A∀automata - Z. Manna A. Pnueli","POPL 1987",0.0487067712,3.7238140719,0.0487067709,2.6302555906,0.0487067712,2.6884464520,0.0487067712,0.0487067709,0.0487067710,0.0487067716,2.0277333730,0.0487067710,0.0487067709,0.0487067707,0.0487067708,0.0487067708,0.0487067711,0.0487067709,3.6011896170,0.0487067708,0.0487067710,0.0487067711,0.0487067710,11.1074104467,0.0487067708,0.0487067708,0.0487067708,23.9710662491,0.0487067711,4.0222249912,0.0487067710,0.0487067709,0.0487067709,0.0487067706,0.0487067708,0.0487067711,0.0487067708,2.7919301260,0.0487067710,0.0487067708,0.0487067712,0.0487067714,8.7557595071,0.0487067709,3.2159440344,0.0487067712,0.0487067711,0.0487067708,0.0487067707,0.0487067711
"Constraint logic programming - J. Jaffar J.-L. Lassez","POPL 1987",0.0487067712,0.0487067710,0.0487067711,0.0487067708,0.0487067709,0.0487067716,0.0487067708,9.4070721885,0.0487067716,0.0487067708,15.5323155633,0.0487067715,0.0487067709,0.0487067709,0.0487067710,0.0487067707,0.0487067714,0.0487067717,0.0487067710,0.0487067715,0.0487067709,0.0487067713,1.7054427995,0.0487067712,1.6866287745,0.0487067710,0.0487067713,0.0487067710,0.0487067713,0.0487067710,0.0487067715,0.0487067713,0.0487067708,0.0487067706,0.0487067707,0.0487067709,0.0487067710,0.0487067718,0.0487067709,8.6392155218,1.9518353089,0.0487067708,0.0487067709,0.0487067709,55.8923480137,9.5747959720,0.0487067709,0.0487067707,0.0487067708,0.0487067711
"Strictness analysis and denotational abstract interpretation - F. Nielson","POPL 1987",0.0487067710,0.0487067718,0.0487067709,0.0487067707,0.0487067709,0.0487067710,0.0487067707,8.9074514488,17.2209182842,0.0487067708,0.0487067710,0.0487067709,17.4092836770,0.0487067708,0.0487067708,0.0487067708,0.0487067710,13.9738382383,0.0487067710,0.0487067708,0.0487067707,0.0487067710,0.0487067715,4.2165956571,0.0487067709,0.0487067708,0.0487067710,15.7089253816,0.0487067710,0.0487067710,0.0487067707,0.0487067707,0.0487067711,0.0487067706,0.0487067710,0.0487067709,0.0487067716,0.0487067712,0.0487067709,0.0487067708,3.7974229326,0.0487067710,0.0487067717,0.0487067709,0.0487067718,18.1277469108,8.5087306052,0.0487067707,0.0487067709,1.6161545519
"On strictness and its analysis - T.-M. Kuo P. Mishra","POPL 1987",7.5351321413,0.0487067707,0.0487067709,1.3930130359,0.0487067711,0.0487067709,1.2941067650,0.0487067707,85.3684499208,0.0487067713,0.0487067715,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067711,0.0487067708,0.0487067710,0.0487067707,0.0487067709,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067709,0.0487067708,3.0032035914,3.8048515867,0.0487067713,0.0487067708,0.0487067707,0.0487067711,1.2088067814,0.0487067708,0.0487067708,0.0487067710,4.0103565933,0.0487067712,0.0487067709,0.0487067709,0.0487067707,2.9236273168,5.9455199582,0.0487067708
"LUSTRE: a declarative language for real-time programming - P. Caspi D. Pilaud N. Halbwachs J. A. Plaice","POPL 1987",0.0487067711,0.0487067712,0.0487067708,0.0487067709,0.0487067710,0.0487067708,1.2189305174,0.0487067708,51.2333672803,0.0487067709,0.0487067708,0.0487067708,0.0487067710,0.0487067707,0.0487067711,0.0487067710,0.0487067708,18.4698081014,0.0487067709,0.0487067709,1.6330293325,0.0487067709,0.0487067709,0.0487067709,0.0487067711,0.0487067710,0.0487067708,1.5174677245,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067708,0.0487067712,0.0487067714,0.0487067708,4.7847968587,0.0487067710,0.0487067708,0.0487067712,0.0487067710,3.0464960946,0.0487067708,0.0487067710,0.0487067708,16.4857582390,0.0487067709,0.0487067708,0.0487067710,0.0487067708
"Appraising fairness in distributed languages - K. R. Apt N. Francez S. Katz","POPL 1987",0.0487067714,0.0487067709,0.0487067707,4.4145415977,0.0487067708,1.8640853119,0.0487067709,0.0487067708,77.6340674206,0.0487067709,9.2475901977,0.0487067709,0.0487067710,0.0487067710,0.0487067710,0.0487067709,0.0487067710,0.0487067711,0.0487067712,0.0487067714,0.0487067709,0.0487067712,0.0487067710,0.0487067715,0.0487067709,0.0487067710,0.0487067712,0.0487067711,0.0487067712,0.0487067710,0.0487067719,0.0487067710,0.0487067712,0.0487067710,0.0487067708,0.0487067712,0.0487067711,4.0454983950,0.0487067710,19.6261081609,3.1836052791,0.0487067709,0.0487067709,0.0487067712,0.0487067710,0.0487067711,0.0487067720,1.3741577785,0.0487067709,0.0487067712
"Concurrent transition system semantics of process networks - E. W. Stark","POPL 1987",0.0487067710,0.0487067707,0.0487067711,2.4952615640,0.0487067706,2.2388686156,2.2291678577,0.0487067710,0.0487067707,0.0487067708,0.0487067707,0.0487067708,7.9743408226,0.0487067708,0.0487067710,0.0487067710,0.0487067709,15.5951461739,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067710,0.0487067711,0.0487067713,0.0487067707,51.1617319693,0.0487067707,0.0487067707,0.0487067710,0.0487067707,0.0487067708,0.0487067708,0.0487067707,0.0487067711,0.0487067707,0.0487067710,0.0487067713,0.0487067709,0.0487067710,5.6464303753,0.0487067709,0.0487067711,0.0487067709,0.0487067707,0.0487067708,0.0487067715,0.0487067707,0.0487067710,0.0487067709
"Full abstraction of a real-time denotational semantics for an OCCAM-like language - C. Huizing R. Gerth W. P. deRoever","POPL 1987",0.0487067708,0.0487067707,0.0487067708,0.0487067706,0.0487067707,0.0487067707,0.0487067709,0.0487067707,0.0487067709,0.0487067707,0.0487067706,0.0487067706,0.0487067708,0.0487067706,0.0487067707,0.0487067706,0.0487067709,0.0487067712,0.0487067708,0.0487067706,0.0487067707,0.0487067707,0.0487067707,0.0487067707,0.0487067706,0.0487067706,0.0487067706,0.0487067711,0.0487067707,0.0487067709,0.0487067706,0.0487067705,8.2968007685,0.0487067705,0.0487067706,0.0487067707,0.0487067706,0.0487067723,0.0487067706,0.0487067706,3.8006127614,0.0487067708,0.0487067705,0.0487067706,0.0487067706,0.0487067709,0.0487067714,0.0487067706,0.0487067718,0.0487067706
