Year,FPCA # of papers,FPCA Topic 0,FPCA Topic 1,FPCA Topic 2,FPCA Topic 3,FPCA Topic 4,FPCA Topic 5,FPCA Topic 6,FPCA Topic 7,FPCA Topic 8,FPCA Topic 9,FPCA Topic 10,FPCA Topic 11,FPCA Topic 12,FPCA Topic 13,FPCA Topic 14,FPCA Topic 15,FPCA Topic 16,FPCA Topic 17,FPCA Topic 18,FPCA Topic 19,FPCA Topic 20,FPCA Topic 21,FPCA Topic 22,FPCA Topic 23,FPCA Topic 24,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFPEE # of papers,ICFPEE Topic 0,ICFPEE Topic 1,ICFPEE Topic 2,ICFPEE Topic 3,ICFPEE Topic 4,ICFPEE Topic 5,ICFPEE Topic 6,ICFPEE Topic 7,ICFPEE Topic 8,ICFPEE Topic 9,ICFPEE Topic 10,ICFPEE Topic 11,ICFPEE Topic 12,ICFPEE Topic 13,ICFPEE Topic 14,ICFPEE Topic 15,ICFPEE Topic 16,ICFPEE Topic 17,ICFPEE Topic 18,ICFPEE Topic 19,ICFPEE Topic 20,ICFPEE Topic 21,ICFPEE Topic 22,ICFPEE Topic 23,ICFPEE Topic 24,LFP # of papers,LFP Topic 0,LFP Topic 1,LFP Topic 2,LFP Topic 3,LFP Topic 4,LFP Topic 5,LFP Topic 6,LFP Topic 7,LFP Topic 8,LFP Topic 9,LFP Topic 10,LFP Topic 11,LFP Topic 12,LFP Topic 13,LFP Topic 14,LFP Topic 15,LFP Topic 16,LFP Topic 17,LFP Topic 18,LFP Topic 19,LFP Topic 20,LFP Topic 21,LFP Topic 22,LFP Topic 23,LFP Topic 24,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA98ADDEND # of papers,OOPSLA98ADDEND Topic 0,OOPSLA98ADDEND Topic 1,OOPSLA98ADDEND Topic 2,OOPSLA98ADDEND Topic 3,OOPSLA98ADDEND Topic 4,OOPSLA98ADDEND Topic 5,OOPSLA98ADDEND Topic 6,OOPSLA98ADDEND Topic 7,OOPSLA98ADDEND Topic 8,OOPSLA98ADDEND Topic 9,OOPSLA98ADDEND Topic 10,OOPSLA98ADDEND Topic 11,OOPSLA98ADDEND Topic 12,OOPSLA98ADDEND Topic 13,OOPSLA98ADDEND Topic 14,OOPSLA98ADDEND Topic 15,OOPSLA98ADDEND Topic 16,OOPSLA98ADDEND Topic 17,OOPSLA98ADDEND Topic 18,OOPSLA98ADDEND Topic 19,OOPSLA98ADDEND Topic 20,OOPSLA98ADDEND Topic 21,OOPSLA98ADDEND Topic 22,OOPSLA98ADDEND Topic 23,OOPSLA98ADDEND Topic 24,OOPSLACOMPANION # of papers,OOPSLACOMPANION Topic 0,OOPSLACOMPANION Topic 1,OOPSLACOMPANION Topic 2,OOPSLACOMPANION Topic 3,OOPSLACOMPANION Topic 4,OOPSLACOMPANION Topic 5,OOPSLACOMPANION Topic 6,OOPSLACOMPANION Topic 7,OOPSLACOMPANION Topic 8,OOPSLACOMPANION Topic 9,OOPSLACOMPANION Topic 10,OOPSLACOMPANION Topic 11,OOPSLACOMPANION Topic 12,OOPSLACOMPANION Topic 13,OOPSLACOMPANION Topic 14,OOPSLACOMPANION Topic 15,OOPSLACOMPANION Topic 16,OOPSLACOMPANION Topic 17,OOPSLACOMPANION Topic 18,OOPSLACOMPANION Topic 19,OOPSLACOMPANION Topic 20,OOPSLACOMPANION Topic 21,OOPSLACOMPANION Topic 22,OOPSLACOMPANION Topic 23,OOPSLACOMPANION Topic 24,OOPSLAECOOP # of papers,OOPSLAECOOP Topic 0,OOPSLAECOOP Topic 1,OOPSLAECOOP Topic 2,OOPSLAECOOP Topic 3,OOPSLAECOOP Topic 4,OOPSLAECOOP Topic 5,OOPSLAECOOP Topic 6,OOPSLAECOOP Topic 7,OOPSLAECOOP Topic 8,OOPSLAECOOP Topic 9,OOPSLAECOOP Topic 10,OOPSLAECOOP Topic 11,OOPSLAECOOP Topic 12,OOPSLAECOOP Topic 13,OOPSLAECOOP Topic 14,OOPSLAECOOP Topic 15,OOPSLAECOOP Topic 16,OOPSLAECOOP Topic 17,OOPSLAECOOP Topic 18,OOPSLAECOOP Topic 19,OOPSLAECOOP Topic 20,OOPSLAECOOP Topic 21,OOPSLAECOOP Topic 22,OOPSLAECOOP Topic 23,OOPSLAECOOP Topic 24,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24
1994,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,95.0556129979,0.030691859,0.030691859,2.18508953891,95.7079419513,263.071158318,0.030691859,29.954456287,171.227690934,0.030691859,26.6748367924,10.7696495104,51.1768517736,121.150052999,355.710244729,0.030691859,186.34268145,56.5603391066,0.030691859,1749.92254006,18.1540565612,2.73595781486,668.534881654,55.4369467228,100.645489454,37,0.030691859,0.030691859,0.030691859,0.030691859,824.039804567,25.6337548954,0.030691859,32.5646297233,10.7413408837,0.030691859,0.178415342284,4.02940999851,70.6637816269,253.763407722,2.19070756782,0.030691859,0.030691859,8.69517156306,0.030691859,1.9629463436,217.300814662,6.90365816068,15.547411607,10.464897634,1.35145798746,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,7.50619443875,6.25453973166,6.25453973166,25.0643115854,26.3584954121,1673.05984769,6.25453973166,168.424438358,224.051561993,6.25453973166,74.5787277018,22.5686876177,34.3641396902,83.2582439229,60.0239203486,6.25453973166,79.6273516566,52.1278248935,6.25453973166,384.154058766,20.9310108125,0.181190629477,434.37009554,40.6679348011,633.888688894,39,105.386248841,0.030691859,0.030691859,19.505488333,28.1190765372,443.859238103,0.030691859,33.6795503972,478.919337923,0.030691859,20.1173171894,14.984809367,12.3407562709,177.722886652,171.041094296,0.030691859,719.648050533,37.8659967122,0.030691859,1165.76014094,25.4657331722,0.601506305487,232.067737828,29.2825752988,158.446369852
1979,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.030691859,0.030691859,0.030691859,3.80049641859,22.5734352426,441.072438149,0.030691859,0.030691859,1656.38570425,0.030691859,10.5682799917,49.7857409396,40.498965565,78.2526793503,130.910575437,0.030691859,12.0242953365,66.2589233489,0.030691859,175.515807094,24.2794513488,25.8117133951,91.6114315148,3.11567228592,142.648744523
1978,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,15.1131573999,3.49774942522,3.49774942522,41.4070236756,0.030691859,315.480134969,3.49774942522,0.030691859,1531.39799743,3.49774942522,3.31228053156,68.7290976004,8.25508099935,98.2540456953,32.3544633232,3.49774942522,0.030691859,174.9856394,3.49774942522,369.909853289,68.0984134169,1.34261781891,8.1495517188,1.56336718731,369.039703591
1977,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.030691859,0.030691859,0.030691859,18.1292486452,4.1905460381,463.627785256,0.030691859,5.75763813473,1829.96895147,0.030691859,11.59859287,16.6752964491,2.62811800592,12.0646844413,14.5664758075,0.030691859,23.6176170114,197.75872314,0.030691859,107.522037908,127.11415577,58.4917451449,24.1621852234,0.660621946552,180.018030205
1976,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.42441109274,0.784127667595,0.784127667595,37.797519969,60.5789073594,388.096276097,0.784127667595,0.030691859,852.77904773,0.784127667595,68.0585362162,20.7611291025,5.70611788097,19.2342738919,38.1402405516,0.784127667595,2.65411127196,261.85656785,0.784127667595,460.07680394,54.5690929844,0.030691859,91.2299530246,11.6787415247,331.209416265
1975,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.08093103148,4.3377980073,4.3377980073,7.27658824544,58.4570903642,253.42753488,4.3377980073,0.030691859,781.646082675,4.3377980073,6.92879801917,5.31065340903,18.1156847522,87.1290708474,255.349917562,4.3377980073,17.957161349,265.964232041,4.3377980073,77.1755131004,168.988838346,53.5715088083,0.030691859,0.903241576326,21.5701907503
1996,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,176.147918825,0.030691859,0.030691859,3.83622110634,6.07280958822,116.094630107,0.030691859,32.3902348944,223.006112667,0.030691859,23.8571251316,9.48434098643,49.9745172516,66.979583192,400.59893916,0.030691859,729.660951922,148.386339766,0.030691859,1349.42872457,21.2974644436,0.186717723476,458.106014736,37.4321832479,55.6423160073,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.39709364513,0.030691859,0.030691859,23.5490706908,874.608119994,419.656531199,0.030691859,173.103033416,115.642850788,0.030691859,21.2601567742,1.50412846778,22.3398319796,1384.08476605,41.6496470249,0.030691859,13.1219075164,184.88142632,0.030691859,9.75709734209,253.408547854,0.750731809172,27.1798662868,8.74671818345,34.3166199794,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,4.40647389521,0.030691859,0.030691859,76.3601681428,26.4967812972,990.126029309,0.030691859,407.641447439,139.718729424,0.030691859,115.749327456,34.6500621364,153.91753864,145.645882938,187.839057282,0.030691859,7.83955829503,223.547898088,0.030691859,641.443837838,35.8485346581,0.030691859,243.166960075,12.0583504764,737.024387499,34,201.719938753,0.030691859,0.030691859,2.52628354556,13.9333067302,450.346048954,0.030691859,38.7260384377,420.305837979,0.030691859,47.0842704334,22.7155555481,19.9294225138,139.943359035,213.500175359,0.030691859,524.469296966,142.114001509,0.030691859,1267.23312423,27.9060888578,0.685841931353,158.432564477,14.7384441919,394.53825175
1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.030691859,0.030691859,0.030691859,125.488278319,18.9468870843,281.345109236,0.030691859,0.030691859,1003.75069646,0.030691859,2.36981187046,3.62150985529,1.07169675437,78.7038017906,82.2691657546,0.030691859,7.26580948445,185.817147404,0.030691859,261.042665425,78.9204642999,50.0263637493,7.9031705324,17.8806316821,97.2803700832
2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,1579.88334744,0.030691859,0.030691859,206.188975024,1.46306762336,12.5063369957,0.030691859,182.691711211,107.123910132,0.030691859,90.2487100144,90.349370425,0.030691859,294.9870936,42.2572458793,0.030691859,466.761596402,0.981998741504,0.030691859,523.04247136,47.3163949053,2.86414684596,309.849313892,202.233457178,45.9144168993,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,121.97430544,0.030691859,0.030691859,94.0385984001,9.04489057463,1044.73123659,0.030691859,686.454323555,16.7034695179,0.030691859,431.112942742,642.320489375,199.18222499,129.454921788,237.342995601,0.030691859,2.03474144449,8.94580710119,0.030691859,43.9329495128,52.9645660845,4.9395130389,442.713236371,292.265062389,456.819727943,30,592.691439454,0.030691859,0.030691859,95.1821515494,2.86453300371,175.992404527,0.030691859,94.8340788665,146.991134157,0.030691859,300.213087752,291.551190538,18.3050431217,71.5104101911,7.9307998528,0.030691859,277.034777797,8.86193873666,0.030691859,143.443600013,19.4693678262,190.24466814,256.997296198,38.8350763494,340.096813914
1999,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.030691859,0.030691859,0.030691859,0.030691859,0.360271190718,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,99.4033334912,34.7202650998,0.030691859,0.030691859,0.030691859,0.030691859,4.95798389528,0.030691859,0.030691859,7.69901278567,6.72185611993,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.66666486788,0.030691859,0.030691859,1.11487800677,0.030691859,41.5084063378,0.030691859,16.3443348748,0.030691859,0.030691859,3.65328363034,0.030691859,0.030691859,1.93257032916,83.0909340136,0.030691859,14.3149713212,0.030691859,0.030691859,49.9476586241,6.9697556749,0.030691859,24.1494886753,0.030691859,14.3292021061,25,247.190639946,0.030691859,0.030691859,60.0847643889,16.3381657537,171.711142842,0.030691859,21.7336047815,426.642655478,0.030691859,134.117261509,155.56313825,9.84180447448,255.241021915,44.8204240935,0.030691859,550.359573266,115.666219408,0.030691859,1487.73371431,20.949750552,186.217271929,81.5860307861,78.0007922604,341.425169381
2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,262.687033314,118.806639807,118.806639807,4.91991602097,25.5122926777,0.030691859,118.806639807,12.0526672275,176.699297119,118.806639807,26.4224971754,15.4695814248,0.874835569685,107.406392488,122.929262898,118.806639807,169.292407981,0.921328945093,118.806639807,46.835732344,5.5401927796,37.7620593995,10.4190200954,6.99030676186,5.56934895975,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,91,1.79532603864,18.9694465061,18.9694465061,6.5454455884,223.011312297,1.1977355218,18.9694465061,6.68446992598,5.24589593022,18.9694465061,1.74167415284,5.54178245201,1.84443164643,31.3516582008,2.95495890517,18.9694465061,0.189005444487,4.24507999574,18.9694465061,0.795071900442,98.6767266389,5.70997304436,12.2334183093,25.8513386457,1.65399411921,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.9836482423,130.963414142,130.963414142,25.0235936916,2.82426461533,393.269268387,130.963414142,328.68143652,51.8297113515,130.963414142,66.7199862553,81.6926218646,58.0663536982,108.772896037,8.20396575296,130.963414142,1.45946115332,1.18755482331,130.963414142,38.9808849393,6.61888128622,14.5927725065,22.3679862769,32.675855217,307.469002337,31,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859
2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,1006.97403282,49.6551689112,49.6551689112,27.5495947869,5.71576170119,80.8157578665,49.6551689112,44.2136144583,18.8891940004,49.6551689112,97.9309276302,104.905456946,3.81786414796,133.8759589,317.062619404,49.6551689112,339.416560577,18.0205342663,49.6551689112,553.816273335,33.7269402051,126.852599323,207.696440909,317.042325995,205.34715907,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,46.6446348479,31.3787691819,31.3787691819,158.283023862,203.23838872,269.60688083,31.3787691819,918.633185091,85.4036719715,31.3787691819,56.4005034506,123.671092592,48.0049186977,922.036031171,127.070924781,31.3787691819,13.4273628669,7.0927946097,31.3787691819,22.7217191283,72.3184300034,13.3933499383,487.074767757,360.027259313,78.5568528621,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,30.413776592,0.030691859,0.030691859,26.4123080755,91.5487249973,842.072745483,0.030691859,620.924846123,107.219212776,0.030691859,130.915721777,252.119439873,43.6692014058,267.795282505,304.104548373,0.030691859,10.3942667293,43.9801172221,0.030691859,227.510612162,15.2718815124,5.88000623768,740.218718051,90.0301011608,710.201634265,26,456.772932899,28.6960920513,28.6960920513,8.58259656772,8.41279619598,170.904477527,28.6960920513,6.57355796938,415.156660782,28.6960920513,185.133063919,328.077416297,16.5107633018,159.89153892,294.633068813,28.6960920513,210.820109878,56.9227356565,28.6960920513,372.036372531,49.7077851446,163.62597392,115.193939889,23.6616809681,153.93481145
2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,1916.71957701,0.030691859,0.030691859,70.5019570929,18.4357403087,21.568621572,0.030691859,148.911636372,111.153291076,0.030691859,77.005412485,276.156284158,97.1436715328,92.9400137719,538.21002651,0.030691859,668.37662187,19.9852846256,0.030691859,491.095171779,91.258459897,102.360348043,133.155513117,340.55233532,53.4235491498,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,130,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,36,74.5041501284,31.7408474763,31.7408474763,24.6270220643,31.6418344735,500.111629519,31.7408474763,577.508991338,42.9681371824,31.7408474763,320.615127741,341.701988074,596.85122429,147.728707593,79.0275329108,31.7408474763,3.42908816295,86.9224044857,31.7408474763,8.99378448166,68.3249001819,95.1551950058,388.925903418,84.044893795,363.045252328,36,999.248686604,0.030691859,0.030691859,205.391227217,14.2911728007,150.567042256,0.030691859,71.798970895,253.806507833,0.030691859,326.337382772,879.308140461,293.963723144,392.615371943,259.912111691,0.030691859,326.588015785,92.081847381,0.030691859,201.158111248,19.1385928199,183.123683067,36.1063567651,185.334412716,471.978454588
2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1314.44441325,0.030691859,0.030691859,386.653254014,57.9374713293,41.2937732201,0.030691859,119.102350802,19.103338595,0.030691859,174.900334577,63.5723751818,26.9637278434,4.11640981183,525.341709974,0.030691859,653.759900268,9.36795043363,0.030691859,277.598868374,131.26228006,44.346318217,186.5941899,220.379986311,16.6386108035,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,119,5.3760184116,0.0479368031706,0.0479368031706,114.904877511,229.720337373,2.65528511205,0.0479368031706,25.8546215416,1.6105494835,0.0479368031706,18.2446880708,17.540914266,1.45250426654,45.3853880804,4.39957388759,0.0479368031706,0.765603636828,1.38406878376,0.0479368031706,3.84665233865,239.08902029,11.9031704665,2.32467262847,72.7836435968,1.64985061658,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,45,274.339899229,0.030691859,0.030691859,420.98027342,45.1397968569,245.079068668,0.030691859,738.661032552,42.9981666117,0.030691859,834.287343765,504.238716434,824.942340557,53.0611807836,164.032297919,0.030691859,16.7682710282,148.008008888,0.030691859,21.4394033335,22.4360655966,28.2396000057,392.349826998,41.4904823863,538.602481401,39,559.614847907,5.67484712395,5.67484712395,120.722775033,72.8752564418,89.8048003451,5.67484712395,65.9014649486,256.50732841,5.67484712395,869.908069632,426.556584184,192.802597205,110.434455941,190.909926961,5.67484712395,403.565680677,19.2741876825,5.67484712395,154.774670147,49.9976166359,157.939301888,71.4171965166,247.10543056,111.990638
2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,1399.94183671,10.4506534026,10.4506534026,89.129934034,14.3891713734,40.476370468,10.4506534026,3.71564345585,79.0645310354,10.4506534026,62.9335929277,267.65876044,77.5246459681,30.5357908616,350.05856856,10.4506534026,793.820900902,2.13599297913,10.4506534026,285.940136952,110.986573877,39.7628425018,162.522029722,190.726518302,79.7395349867,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,115,21.3583535746,0.030691859,0.030691859,78.6675686517,39.5556026192,37.9474586331,0.030691859,214.503917101,3.07698488229,0.030691859,41.4012858414,96.2715096982,9.63140417202,456.022912254,27.3786546878,0.030691859,0.565112546916,6.57668714196,0.030691859,2.20241929885,35.8469994049,10.8207031725,259.713156604,314.558738105,14.3358508451,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,50.3358039893,0.030691859,0.030691859,25.9875214964,58.4723142988,1240.48440346,0.030691859,573.651865113,36.3607141861,0.030691859,891.602497451,288.37139118,396.526576458,226.571654075,220.461310022,0.030691859,5.97733207886,58.2546440749,0.030691859,20.8173532578,24.6369526301,26.0186097083,185.166945855,159.993769002,528.545333134,29,888.381719696,0.030691859,0.030691859,14.6905696157,6.57799265655,19.6458491455,0.030691859,2.42640053715,556.337515267,0.030691859,646.497386241,475.012809417,235.031261435,194.711701966,207.218996667,0.030691859,460.922713021,14.0539548995,0.030691859,176.978517892,32.0029583603,337.056574147,175.949189067,141.602530566,352.139677137
1998,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,238.565339887,7.90164530188,7.90164530188,5.11417235595,22.1465396901,30.2651281067,7.90164530188,32.3788896062,186.058027181,7.90164530188,6.07336604018,23.9651610258,2.69260626351,176.731571869,143.413081649,7.90164530188,475.55231952,163.053552264,7.90164530188,976.159016521,56.2046753129,8.19824320613,76.1760446838,29.5452848025,24.9991872879,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32,43.7593075088,0.030691859,0.030691859,67.7661338092,705.187377471,58.050380929,0.030691859,145.480477463,88.3243762555,0.030691859,10.1722613542,156.627343568,11.3239957183,2002.09824212,194.458135179,0.030691859,52.1831819365,20.7966667556,0.030691859,101.194040228,258.248412877,19.6604342853,341.916712916,50.5789535868,90.787961359,37,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,31,37.3806057548,0.030691859,0.030691859,2.28297499649,34.1405646455,1500.21790881,0.030691859,323.135253573,110.549945456,0.030691859,101.32131315,27.540982516,89.9231820473,104.298414155,58.861622791,0.030691859,20.7439876917,229.244358543,0.030691859,376.021752384,19.6576759841,0.030691859,591.635477672,38.9407663146,666.591150847,32,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859
