Year,FPCA # of papers,FPCA Topic 0,FPCA Topic 1,FPCA Topic 2,FPCA Topic 3,FPCA Topic 4,FPCA Topic 5,FPCA Topic 6,FPCA Topic 7,FPCA Topic 8,FPCA Topic 9,FPCA Topic 10,FPCA Topic 11,FPCA Topic 12,FPCA Topic 13,FPCA Topic 14,FPCA Topic 15,FPCA Topic 16,FPCA Topic 17,FPCA Topic 18,FPCA Topic 19,FPCA Topic 20,FPCA Topic 21,FPCA Topic 22,FPCA Topic 23,FPCA Topic 24,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFPEE # of papers,ICFPEE Topic 0,ICFPEE Topic 1,ICFPEE Topic 2,ICFPEE Topic 3,ICFPEE Topic 4,ICFPEE Topic 5,ICFPEE Topic 6,ICFPEE Topic 7,ICFPEE Topic 8,ICFPEE Topic 9,ICFPEE Topic 10,ICFPEE Topic 11,ICFPEE Topic 12,ICFPEE Topic 13,ICFPEE Topic 14,ICFPEE Topic 15,ICFPEE Topic 16,ICFPEE Topic 17,ICFPEE Topic 18,ICFPEE Topic 19,ICFPEE Topic 20,ICFPEE Topic 21,ICFPEE Topic 22,ICFPEE Topic 23,ICFPEE Topic 24,LFP # of papers,LFP Topic 0,LFP Topic 1,LFP Topic 2,LFP Topic 3,LFP Topic 4,LFP Topic 5,LFP Topic 6,LFP Topic 7,LFP Topic 8,LFP Topic 9,LFP Topic 10,LFP Topic 11,LFP Topic 12,LFP Topic 13,LFP Topic 14,LFP Topic 15,LFP Topic 16,LFP Topic 17,LFP Topic 18,LFP Topic 19,LFP Topic 20,LFP Topic 21,LFP Topic 22,LFP Topic 23,LFP Topic 24,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA98ADDEND # of papers,OOPSLA98ADDEND Topic 0,OOPSLA98ADDEND Topic 1,OOPSLA98ADDEND Topic 2,OOPSLA98ADDEND Topic 3,OOPSLA98ADDEND Topic 4,OOPSLA98ADDEND Topic 5,OOPSLA98ADDEND Topic 6,OOPSLA98ADDEND Topic 7,OOPSLA98ADDEND Topic 8,OOPSLA98ADDEND Topic 9,OOPSLA98ADDEND Topic 10,OOPSLA98ADDEND Topic 11,OOPSLA98ADDEND Topic 12,OOPSLA98ADDEND Topic 13,OOPSLA98ADDEND Topic 14,OOPSLA98ADDEND Topic 15,OOPSLA98ADDEND Topic 16,OOPSLA98ADDEND Topic 17,OOPSLA98ADDEND Topic 18,OOPSLA98ADDEND Topic 19,OOPSLA98ADDEND Topic 20,OOPSLA98ADDEND Topic 21,OOPSLA98ADDEND Topic 22,OOPSLA98ADDEND Topic 23,OOPSLA98ADDEND Topic 24,OOPSLACOMPANION # of papers,OOPSLACOMPANION Topic 0,OOPSLACOMPANION Topic 1,OOPSLACOMPANION Topic 2,OOPSLACOMPANION Topic 3,OOPSLACOMPANION Topic 4,OOPSLACOMPANION Topic 5,OOPSLACOMPANION Topic 6,OOPSLACOMPANION Topic 7,OOPSLACOMPANION Topic 8,OOPSLACOMPANION Topic 9,OOPSLACOMPANION Topic 10,OOPSLACOMPANION Topic 11,OOPSLACOMPANION Topic 12,OOPSLACOMPANION Topic 13,OOPSLACOMPANION Topic 14,OOPSLACOMPANION Topic 15,OOPSLACOMPANION Topic 16,OOPSLACOMPANION Topic 17,OOPSLACOMPANION Topic 18,OOPSLACOMPANION Topic 19,OOPSLACOMPANION Topic 20,OOPSLACOMPANION Topic 21,OOPSLACOMPANION Topic 22,OOPSLACOMPANION Topic 23,OOPSLACOMPANION Topic 24,OOPSLAECOOP # of papers,OOPSLAECOOP Topic 0,OOPSLAECOOP Topic 1,OOPSLAECOOP Topic 2,OOPSLAECOOP Topic 3,OOPSLAECOOP Topic 4,OOPSLAECOOP Topic 5,OOPSLAECOOP Topic 6,OOPSLAECOOP Topic 7,OOPSLAECOOP Topic 8,OOPSLAECOOP Topic 9,OOPSLAECOOP Topic 10,OOPSLAECOOP Topic 11,OOPSLAECOOP Topic 12,OOPSLAECOOP Topic 13,OOPSLAECOOP Topic 14,OOPSLAECOOP Topic 15,OOPSLAECOOP Topic 16,OOPSLAECOOP Topic 17,OOPSLAECOOP Topic 18,OOPSLAECOOP Topic 19,OOPSLAECOOP Topic 20,OOPSLAECOOP Topic 21,OOPSLAECOOP Topic 22,OOPSLAECOOP Topic 23,OOPSLAECOOP Topic 24,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24
1995,30,459.60383782,15.2149013299,54.2088647438,1216.94374987,2.40834377148,5.61359307282,2.40834377148,2.40834377148,126.638711293,2.40834377148,2.40834377148,2.40834377148,2.40834377148,2.40834377148,139.148950896,2.40834377148,7.00406102952,10.852174595,245.743920213,472.518062894,78.4569896814,180.597510419,1.60020251157,2.40834377148,764.233718375,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.0358407915,1106.23782642,10.0544542035,54.866037765,0.103932982735,4.32094425649,0.103932982735,0.103932982735,3.19947058556,0.103932982735,0.103932982735,0.103932982735,0.103932982735,0.103932982735,17.8589477826,0.103932982735,358.767251909,3.91625953895,38.1668141767,30.53494034,0.29124018894,18.7796818623,0.0358407915,0.103932982735,1.96613935013,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.550266829989,7.82145806432,77.6153234367,175.486863241,0.213805805954,228.948985792,0.213805805954,0.213805805954,1250.76370996,0.213805805954,0.213805805954,0.213805805954,0.213805805954,0.213805805954,1076.96408634,0.213805805954,117.471393982,14.4244679208,223.690145862,84.9193195309,22.9087498986,733.986160305,0.421946415754,0.213805805954,96.0350841486,35,636.164976524,20.9401865559,97.4466779502,1111.46432668,4.80292358262,106.321363412,4.80292358262,4.80292358262,778.325197519,4.80292358262,4.80292358262,4.80292358262,4.80292358262,4.80292358262,100.51068508,4.80292358262,102.5598273,141.936582574,31.6851097833,332.498342929,16.513270043,302.721280866,0.0358407915,4.80292358262,318.314544521
1994,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,173.151756621,50.1334730079,121.558594406,954.495311634,3.84636151232,27.0931043911,3.84636151232,3.84636151232,84.5234374451,3.84636151232,3.84636151232,3.84636151232,3.84636151232,3.84636151232,159.145404116,3.84636151232,202.73799416,0.0358407915,454.427469374,457.649661034,9.60060295933,505.88730801,0.17885366851,3.84636151232,822.246926378,37,0.4381621117,865.271560039,85.8915748127,14.0570524115,0.0358407915,11.9815921875,0.0358407915,0.0358407915,24.8526753216,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,9.56462227611,0.0358407915,410.021655638,0.328657240341,41.5980367701,2.53204190164,1.05656633905,16.3443697984,0.286638314695,0.0358407915,1.85294725142,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.72839088747,8.96664874284,97.2334837275,565.46261327,0.41471245026,293.81506939,0.41471245026,0.41471245026,1079.60137683,0.41471245026,0.41471245026,0.41471245026,0.41471245026,0.41471245026,525.309271455,0.41471245026,88.5929158249,21.2461148024,293.822731264,88.3108702433,32.9865488652,865.286189619,0.0358407915,0.41471245026,115.317496233,39,707.450145392,29.6950380066,51.8852112519,1170.79359399,4.95787916472,12.6218422166,4.95787916472,4.95787916472,519.829152499,4.95787916472,4.95787916472,4.95787916472,4.95787916472,4.95787916472,83.6253158858,4.95787916472,138.732859399,20.1908616917,220.209121222,403.518283325,0.321609572246,188.334945253,0.459765183833,4.95787916472,277.880252479
1979,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,131.487709384,9.74931098078,80.5734224413,1395.1519764,4.39221510299,233.162428784,4.39221510299,4.39221510299,847.185349951,4.39221510299,4.39221510299,4.39221510299,4.39221510299,4.39221510299,5.15105836275,4.39221510299,31.4402046358,26.7632517476,11.7870487524,5.08318544995,61.2454530946,90.7697142213,0.0358407915,4.39221510299,1.98050635207
1978,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,72.9782520576,30.0583740315,23.3188035315,1294.35854937,15.6023357711,210.760474816,15.6023357711,15.6023357711,681.3697322,15.6023357711,15.6023357711,15.6023357711,15.6023357711,15.6023357711,19.1463767798,15.6023357711,50.7534841831,40.2129431547,2.34044044401,68.4491969383,129.660611771,328.839352179,0.0358407915,15.6023357711,20.2939335345
1977,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,49.3988188675,129.931468992,41.9893082855,1148.56247552,9.68730801534,216.460880968,9.68730801534,9.68730801534,1069.76811002,9.68730801534,9.68730801534,9.68730801534,9.68730801534,9.68730801534,3.3687761091,9.68730801534,16.2381873479,109.336989645,18.974774856,0.0358407915,62.445394696,135.168425276,0.0358407915,9.68730801534,0.307647471212
1976,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20,23.4337314979,81.1735784441,60.7413814682,962.090479408,0.447554842235,98.3797479877,0.447554842235,0.447554842235,841.527157153,0.447554842235,0.447554842235,0.447554842235,0.447554842235,0.447554842235,221.531793126,0.447554842235,67.5341556728,60.8067195799,9.29814365395,31.5466045765,8.53712141535,224.444672347,0.0358407915,0.447554842235,15.1893442429
1975,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,23,14.6336293758,150.262708471,74.7913953899,736.019307564,11.9786446277,14.3665869711,11.9786446277,11.9786446277,542.843310414,11.9786446277,11.9786446277,11.9786446277,11.9786446277,11.9786446277,2.39440415143,11.9786446277,92.6485287048,50.5974198186,0.571317408596,12.7763065178,6.19256485423,164.278306684,0.0358407915,11.9786446277,127.871859437
1996,0,,,,,,,,,,,,,,,,,,,,,,,,,,25,841.384645161,15.7604396187,156.314396601,925.38260439,3.10096431197,5.84896687499,3.10096431197,3.10096431197,148.809033342,3.10096431197,3.10096431197,3.10096431197,3.10096431197,3.10096431197,93.678529349,3.10096431197,104.640794182,6.73763515174,293.777295923,257.511595471,50.4337542096,212.67966769,0.0358407915,3.10096431197,764.891177913,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32,12.1992522677,809.359244152,119.7657464,167.383925357,3.24094599563,52.1814710952,3.24094599563,3.24094599563,170.65597484,3.24094599563,3.24094599563,3.24094599563,3.24094599563,3.24094599563,168.178528721,3.24094599563,1592.71326992,21.794000245,81.2827270528,60.7223326201,0.0358407915,322.031818344,0.0358407915,3.24094599563,1.5215872367,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.39917358885,46.411323056,229.859250379,364.930923181,5.50856331682,142.526251085,5.50856331682,5.50856331682,583.893109532,5.50856331682,5.50856331682,5.50856331682,5.50856331682,5.50856331682,781.857474914,5.50856331682,75.3394528801,49.0589477337,145.33500692,127.107489247,89.9784762889,1154.00638365,1.09797913749,5.50856331682,328.937716454,34,874.514957354,25.6781646596,51.0971893192,1050.92695302,6.48271732057,247.691914259,6.48271732057,6.48271732057,367.072885251,6.48271732057,6.48271732057,6.48271732057,6.48271732057,6.48271732057,149.148036412,6.48271732057,57.4703946301,35.0211862319,57.9659149294,342.516328407,3.43149233852,444.479475356,0.0358407915,6.48271732057,329.282819501
1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,22,8.65940323455,66.2924006518,0.891336272218,886.765767104,7.27244320019,53.1340686505,7.27244320019,7.27244320019,670.37436985,7.27244320019,7.27244320019,7.27244320019,7.27244320019,7.27244320019,18.7349262321,7.27244320019,75.1258807079,26.7024132269,15.2909038746,37.8924632367,4.64149786361,248.160218569,0.0358407915,7.27244320019,118.651915702
2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,682.135322026,45.5669330424,16.0410728404,186.015468754,0.218437349085,167.754087439,0.218437349085,0.218437349085,59.0597272184,0.218437349085,0.218437349085,0.218437349085,0.218437349085,0.218437349085,26.3860094876,0.218437349085,279.661471657,45.2467436529,278.052963162,931.658519372,69.9467565396,170.118383794,8.47221295803,0.218437349085,1238.70708547,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.9682879873,74.5768371407,403.860830048,5.72830855728,0.0358407915,914.565631041,0.0358407915,0.0358407915,448.058205795,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,1087.69480201,0.0358407915,293.270181786,283.310766057,504.481892889,311.277773723,20.1388693313,530.192508255,0.0358407915,0.0358407915,28.7697336093,30,475.017705432,26.3458986549,108.605715971,101.859807989,1.2070286417,390.274596489,1.2070286417,1.2070286417,186.986936453,1.2070286417,1.2070286417,1.2070286417,1.2070286417,1.2070286417,224.368012786,1.2070286417,58.3296170464,301.762527769,222.848050856,455.922450637,261.448273856,64.3430827909,0.0358407915,1.2070286417,183.143882515
1999,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,95.1528952666,0.0358407915,3.79504429567,11.1329464614,0.0358407915,15.0368980234,0.0358407915,0.0358407915,28.739991339,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0358407915,0.0358407915,5.30467281303,25.5797264721,0.0358407915,8.31909534785,0.0358407915,0.0358407915,11.6975283678,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,40.4619360415,0.0358407915,0.0358407915,0.0358407915,18.4899936144,10.0702895713,0.0358407915,23.1773300302,0.0358407915,0.0358407915,117.875841019,25,853.266602552,18.9986715634,44.6380805379,942.124830375,7.30619843219,384.720767636,7.30619843219,7.30619843219,330.300517949,7.30619843219,7.30619843219,7.30619843219,7.30619843219,7.30619843219,0.744211061544,7.30619843219,240.840293226,45.8571246641,101.906437562,632.675033932,183.210583097,181.374940737,0.0358407915,7.30619843219,371.780099779
2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,77.2286973264,14.0687217662,4.02740152798,31.7415363856,18.4749813156,24.5876164291,18.4749813156,18.4749813156,1.40387060556,18.4749813156,18.4749813156,18.4749813156,18.4749813156,18.4749813156,0.991419132433,18.4749813156,135.397930079,8.93609846949,12.7019849527,298.477045428,113.427947233,12.3160485946,620.933845344,18.4749813156,210.313450765,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,91,0.219769624712,292.858852841,4.92120905221,2.73863996691,12.7602730654,7.44465775619,12.7602730654,12.7602730654,1.22102383091,12.7602730654,12.7602730654,12.7602730654,12.7602730654,12.7602730654,4.31878501301,12.7602730654,75.4090185628,2.55721716104,15.7007923031,7.82108573293,2.01745149063,2.73626968714,2.75429163053,12.7602730654,0.89290579873,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,6.01583859878,14.682896913,86.2950101074,1.85934885932,0.0358407915,203.423224424,0.0358407915,0.0358407915,365.61659793,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,129.282716028,0.0358407915,70.8019120124,17.1910088426,74.728550082,89.263231054,14.1704793926,373.85787937,845.574084933,0.0358407915,56.2081666588,31,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,218.194117199,45.9507194229,106.163455201,168.872159644,6.5827404709,124.136879582,6.5827404709,6.5827404709,135.731616728,6.5827404709,6.5827404709,6.5827404709,6.5827404709,6.5827404709,89.2597003421,6.5827404709,170.305169693,35.4966033609,86.1490395318,900.576360707,325.583473584,91.4293227839,254.218815821,6.5827404709,1123.83451481,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,13.1957434406,208.393051088,306.164933628,3.19499584451,24.659044561,196.821751187,24.659044561,24.659044561,262.331757514,24.659044561,24.659044561,24.659044561,24.659044561,24.659044561,243.682006742,24.659044561,1354.47578689,67.1581075687,807.618659653,154.5329771,26.9234195046,214.666352516,41.4735265968,24.659044561,54.7836160105,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,26.3825405187,45.0336140477,269.494156966,219.401723674,2.33181643904,549.533095157,2.33181643904,2.33181643904,404.109151067,2.33181643904,2.33181643904,2.33181643904,2.33181643904,2.33181643904,857.188556897,2.33181643904,219.908421689,33.1109449427,847.645990307,236.116274889,11.7752023575,725.566893283,0.0358407915,2.33181643904,92.3754488089,26,464.106335485,39.7685111216,72.6282847589,338.225145376,41.790827351,292.887880264,41.790827351,41.790827351,144.052794756,41.790827351,41.790827351,41.790827351,41.790827351,41.790827351,184.85698275,41.790827351,54.11713756,94.89801034,112.344742911,731.54129199,333.735611677,41.521150092,9.68157939818,41.790827351,36.5838262593
2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,27,707.732803524,99.0256411833,434.485800914,105.837093581,3.3326240682,188.480906086,3.3326240682,3.3326240682,35.2491678166,3.3326240682,3.3326240682,3.3326240682,3.3326240682,3.3326240682,2.25985833287,3.3326240682,292.851641142,226.906244779,66.4032806348,1650.38374389,241.02904773,294.280926566,0.697660885167,3.3326240682,890.316332411,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,130,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,36,24.2996598831,66.1977645532,804.169928946,13.9457487047,8.58507387633,480.376287414,8.58507387633,8.58507387633,245.889148365,8.58507387633,8.58507387633,8.58507387633,8.58507387633,8.58507387633,762.975493269,8.58507387633,93.0933649678,216.293484007,445.571745071,217.627680625,32.6300552151,231.413259758,267.706802679,8.58507387633,38.6604131208,36,611.606724206,32.6267862925,326.628844021,86.1738404293,5.138646494,820.976978333,5.138646494,5.138646494,86.5858309705,5.138646494,5.138646494,5.138646494,5.138646494,5.138646494,279.293879558,5.138646494,534.476153089,404.712527445,8.48455124203,933.076784362,684.886273336,342.182070521,0.0358407915,5.138646494,159.929136917
2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,34,509.76935323,306.979889118,146.809796151,176.986482166,7.54794376793,133.565511771,7.54794376793,7.54794376793,71.8359302045,7.54794376793,7.54794376793,7.54794376793,7.54794376793,7.54794376793,45.037491428,7.54794376793,336.373585168,175.582512766,89.1544784776,570.660199597,198.970259736,47.1975692659,34.5422456134,7.54794376793,1354.74539506,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,119,2.18128601777,510.518377913,10.0705645809,2.29248934179,2.4344833914,19.4904627098,2.4344833914,2.4344833914,2.61679476281,2.4344833914,2.4344833914,2.4344833914,2.4344833914,2.4344833914,13.5695726824,2.4344833914,112.808830836,38.0192193343,15.4686918195,27.0259188279,2.0932227933,2.6477680922,3.17864913354,2.4344833914,14.9811017348,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,45,128.127096216,140.37966748,1053.97431974,24.0124601866,5.16585761968,1009.85250912,5.16585761968,5.16585761968,313.539048998,5.16585761968,5.16585761968,5.16585761968,5.16585761968,5.16585761968,788.926083999,5.16585761968,112.028823311,581.479260179,416.804304111,149.204518423,139.707456326,352.670418014,25.9444014036,5.16585761968,69.0981871999,39,584.317791232,51.9172882275,215.197880039,128.0756161,4.54878969369,539.725428488,4.54878969369,4.54878969369,159.606643141,4.54878969369,4.54878969369,4.54878969369,4.54878969369,4.54878969369,107.755232678,4.54878969369,413.447591824,606.511387725,54.868735734,388.892217794,611.843276743,49.8228279634,42.378587333,4.54878969369,206.432233213
