Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,ICFP Topic 30,ICFP Topic 31,ICFP Topic 32,ICFP Topic 33,ICFP Topic 34,ICFP Topic 35,ICFP Topic 36,ICFP Topic 37,ICFP Topic 38,ICFP Topic 39,ICFP Topic 40,ICFP Topic 41,ICFP Topic 42,ICFP Topic 43,ICFP Topic 44,ICFP Topic 45,ICFP Topic 46,ICFP Topic 47,ICFP Topic 48,ICFP Topic 49,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,OOPSLA Topic 30,OOPSLA Topic 31,OOPSLA Topic 32,OOPSLA Topic 33,OOPSLA Topic 34,OOPSLA Topic 35,OOPSLA Topic 36,OOPSLA Topic 37,OOPSLA Topic 38,OOPSLA Topic 39,OOPSLA Topic 40,OOPSLA Topic 41,OOPSLA Topic 42,OOPSLA Topic 43,OOPSLA Topic 44,OOPSLA Topic 45,OOPSLA Topic 46,OOPSLA Topic 47,OOPSLA Topic 48,OOPSLA Topic 49,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0289783694,0.126458936688,0.840430298385,0.485545459977,2.1401503769,0.114171595846,0.294917987154,0.178177214031,0.4785478757,0.0289783694,0.522290403923,0.277313084804,0.4750634991,0.178522489042,0.0289783694,6.31007057379,0.710004580323,0.0748525454423,0.0289783694,0.95312508155,0.512071036004,0.0289783694,0.0289783694,0.356412517258,0.0289783694,0.0289783694,0.0289783694,1.18534326597,0.236395579877,1.70877134101,0.155108958077,8.35342205398,0.355066722838,0.174484963542,5.10698002284,0.0289783694,0.0289783694,0.662399147858,0.0289783694,0.0289783694,3.85519380003,3.08534314149,0.54530947685,1.99865078023,6.7761661658,3.5938470247,0.529231138123,1.35324799869,3.07913325718,7.98228696517,38,0.544809392668,0.744081381997,1.1574674049,2.82949844363,5.82968482534,1.11511848866,1.95891125818,4.60620382699,2.47166391511,0.999673389034,0.697164243197,2.49712093516,2.04782660599,1.2873529742,4.82943516283,0.339598165782,0.648342256795,3.43926980518,1.44186859651,3.24827986738,2.53723262047,0.481934412532,2.04289266851,2.63208549542,1.08710621076,0.418636086479,1.51126984422,0.249951575703,13.2452988607,0.681342579184,0.0289783694,0.503021165542,0.540333443505,2.56179630653,0.0289783694,0.556558592621,3.55937676089,0.591265011145,1.05443661492,8.77835728834,0.684458475232,0.492540733858,2.14523395457,7.62423305109,0.8940730648,0.0954660041895,1.07157367784,0.133281878292,0.375468406424,0.08205021845
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.170323874425,0.0537736129459,0.928309664841,1.67789565085,0.416221247925,0.252953657282,3.34737414014,0.0289783694,1.45289537238,0.147535438031,0.668553590446,1.95551044765,2.00766085787,0.185672427813,0.0555880397033,6.07683558318,0.4621497894,1.82059901477,0.358987678021,2.81220139353,0.0489110725656,0.487902373441,0.626428258505,0.105318080789,1.32259310428,0.582760782087,0.523447393459,4.92899847874,0.0720271852213,2.41165174759,0.284123462141,4.00077891601,0.119292543613,0.0289783694,1.98167896537,0.100205289513,0.473545475338,1.00983509583,7.66142323209,0.185165293461,1.84844350282,8.875215625,0.4193985297,1.59309406021,0.139198919897,3.92387819821,0.68372714791,1.32959783981,0.690167565957,15.9307842417,28,0.483481853396,0.087139817475,0.489544991664,0.0888827260786,1.19325104856,0.172032194875,0.139208296775,0.0645078385286,0.463999408732,0.0289783694,0.470814053261,0.527214322725,0.116340024954,0.0692702484071,0.0289783694,0.4066594291,0.43850652245,0.248592240211,0.133922353889,0.0289783694,0.0289783694,0.0289783694,0.441163786414,0.0289783694,0.0289783694,0.0289783694,0.193048004007,19.5633430832,0.07987016895,21.4527474991,0.129672026207,0.490140275714,0.0289783694,0.0898261211571,1.5450904948,0.0289783694,0.83609781655,0.0289783694,0.0289783694,0.146107574325,0.105646876025,8.90624457225,0.0289783694,0.0289783694,0.0688108109107,3.56235407091,1.50130202909,0.0289783694,1.2391741493,14.9988076276,28,0.0289783694,0.632711417079,2.83455672396,3.12118616386,3.7217727989,0.0289783694,3.0727352962,1.23938832918,3.30786050247,4.75555528173,2.3400346136,0.904906818111,1.07613371886,1.97547985356,4.9115257471,0.16486904695,1.31291660107,3.60820108969,0.316615224929,5.92486148831,4.47372723604,0.166501503157,1.47950281289,1.15985070553,0.914306002354,0.212320859221,0.411168991514,1.68669942024,7.21735362025,1.56047243113,0.0829742244143,0.283847807168,0.552382118457,6.53626269432,0.253966195332,0.230419105961,5.053008156,1.61471847678,0.129257565125,5.10105213696,0.791575090157,0.432550746996,0.171137927657,4.84579143294,0.0875423916857,0.457638319214,5.37823318065,0.296012486707,0.340905751157,0.498471625668
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0289783694,0.39183212214,2.72926950243,0.378067731752,0.87792926708,0.0289783694,0.169590356944,0.297223027984,0.492471579416,0.19823743956,0.0289783694,1.35749518764,0.906018813376,0.488719102484,0.0289783694,0.246197258716,1.56045605714,0.17958811566,0.381746310868,1.8265143059,0.0289783694,0.0289783694,0.0289783694,0.473446706572,0.166657417684,0.0289783694,0.09384087942,7.10367746208,0.307504358336,1.9728296139,0.0289783694,1.21066909537,0.259822672204,0.0289783694,1.14240526119,0.892894977764,0.0289783694,0.705646477832,0.0289783694,0.0289783694,0.116436557664,6.99400930923,0.0289783694,0.17310099944,0.401479465948,1.89923835378,1.64047569549,0.0289783694,1.8777071718,23.1010442743,33,0.140147314503,0.0724609273939,0.0289783694,5.36202572799,1.08499334032,3.36426355819,0.0289783694,2.00583826871,0.0289783694,0.406042943373,0.362924569579,0.922678066818,5.16139521943,1.73070926142,3.66101236518,0.356259414736,2.05837008016,2.07539104806,0.0289783694,4.07300009286,4.38340879475,4.34277062063,0.396653943139,0.147082155733,0.0713983547576,1.53318201035,0.60265241793,0.589575176376,1.58675994815,5.61768233326,1.90953691522,0.590710611139,0.1911674377,5.59711461121,0.323227267388,1.3367691332,2.68668986893,0.475577363139,11.022201066,3.06227748513,3.83702661591,0.308687453109,16.4114152634,1.07477623061,0.712945917585,1.16295277996,0.657777390188,6.97800420443,1.82581066696,0.8778405756
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0289783694,0.138315551637,1.76836422416,0.0941276030889,0.885926055652,0.132498173144,1.89884513407,0.0289783694,0.31889479003,0.152441780933,0.203574796841,0.0289783694,1.68068108549,0.535863719507,0.365829195541,1.35568090039,0.0289783694,0.385497794041,0.0726534416667,0.628872083126,0.0929307566481,0.11353467057,0.392621174248,1.83395362561,0.0289783694,0.163409177389,0.081234903137,4.88187564794,0.0733373240148,0.700829682181,0.0289783694,4.97455937558,0.275180165652,0.0289783694,1.65265712116,0.0289783694,0.0289783694,4.34487601252,0.0289783694,0.0821660628407,0.459683959441,15.4033668375,0.0289783694,0.206914847,0.820560667048,4.70690732099,0.0289783694,0.0289783694,0.0289783694,8.79418526732,37,6.16928520006,0.450707828216,1.09731888125,7.36239039413,2.38365682835,1.45160217421,0.254979072584,1.78703029559,0.862143388259,1.14789156422,0.979113003214,0.107831390476,5.78405848107,2.4783798933,5.79826997105,1.35255115858,2.78630473956,3.78015957526,0.5929279152,2.60961396657,0.565314627927,4.55779393613,2.03759359449,3.52024007769,3.7696866812,0.670774083414,2.76699722032,0.0289783694,2.16091034122,0.848133062251,2.73067579231,0.631656697284,0.102680306292,6.01871537831,0.272545372227,1.1322746654,4.41644892214,0.426265756135,0.637236624776,3.53874586689,0.0289783694,0.0289783694,3.42999906344,2.82203361502,2.18415853282,0.492293396995,1.49279447556,3.73723356754,0.566020045946,0.0289783694
1997,26,0.583448782254,4.02734593754,5.09461474652,0.101298309227,0.175563125185,6.23054417072,1.16827603692,0.257289875458,0.0289783694,0.6494746486,2.05082844274,0.0289783694,0.0837892634538,8.00516549043,0.367809921004,0.173786456108,0.0289783694,1.24483259251,0.725274476619,0.491654156369,0.0289783694,0.443861593223,2.38065668634,2.30167532553,0.332783279062,7.79814258785,0.0289783694,0.613501924312,0.334015640577,0.0289783694,0.162883759635,0.417997804123,0.147663725927,3.22595308136,0.0289783694,9.94614746175,3.1431921285,1.59380519645,0.0289783694,0.604034058338,0.0982692102269,0.145803576508,0.0289783694,0.25973498745,2.15343932832,0.335177040854,0.9272739099,0.0289783694,1.25122133873,0.533981622504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9.51177372341,2.05951857199,1.87502180494,0.52120888455,0.0289783694,1.73164203708,0.251860316827,3.89748851011,0.48427117808,0.523053695633,0.0289783694,0.0289783694,0.26442200057,1.43046682804,0.147758759757,0.86093087673,0.40349141033,1.93225763912,0.936161172423,1.09555090497,0.69532984772,1.83294212601,1.54810923657,0.101834182007,0.420622765057,2.6091370288,0.457723193653,1.63025657663,0.30741107581,0.835298210977,0.939376894903,0.555545980627,0.38984815962,0.53965670773,0.792363398677,1.43123242986,4.24162458547,0.0652903571267,2.95455856595,0.0289783694,0.392778320237,0.103263739727,2.32081042365,0.283636835867,5.8408277682,1.09592875591,0.28862905974,0.179448025277,4.00923453584,3.31007455694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,24,2.8126001364,11.621168383,1.30893973805,0.225106834029,0.0900384474042,30.1542953374,0.0289783694,2.66561350495,0.0748905901333,0.0289783694,0.833761109429,0.0289783694,0.442672193658,10.4338855203,0.0289783694,0.0289783694,0.0289783694,3.12957916862,1.41833152383,0.501127626963,0.0289783694,7.2381025434,0.0987546828792,2.30410481467,0.0289783694,4.5363242065,0.0289783694,0.5712653496,1.75172324787,0.0289783694,0.0985274192667,0.591679467358,0.378034335488,1.42389398878,0.0289783694,5.18218005847,11.086341267,0.0289783694,0.0289783694,0.964901554275,0.0289783694,0.0289783694,0.183875703175,0.31576010615,1.37476888157,0.203433376254,0.593034541458,0.0289783694,0.0975705321,0.0289783694,31,0.0289783694,0.0774248112548,1.64855632253,0.493879081019,0.406071968271,0.0289783694,0.0289783694,0.0806781724484,0.945706006139,0.0289783694,0.716649693965,0.435658309842,0.444243121303,4.50825729543,0.95479635441,6.40818090601,0.390766690813,0.294940067068,0.630367236726,0.951609826774,0.0289783694,0.120677869139,0.1126565871,0.0884306643581,0.565548120516,0.0289783694,0.393925901065,0.0866225753903,0.168991963061,2.88039980649,0.291054391713,0.183619015426,0.180150107203,0.479931005794,10.3895096215,0.337870442787,0.0289783694,2.80738813589,0.263809291045,0.0289783694,0.785098161884,4.0156891314,0.307551274787,0.126839828868,0.896695912694,0.289620472548,0.277313027629,0.0289783694,1.05907193911,1.78863622761,26,0.287215275465,0.0908330904846,1.22648286935,0.770054805781,0.0289783694,0.0289783694,0.0289783694,0.109356739873,0.343278808,0.178810246646,0.0289783694,0.295781252231,0.686835154373,0.0289783694,0.923570632165,4.21261952163,0.186635661165,0.0289783694,0.207243526454,1.07505289133,0.420256674027,0.101721408315,0.0695973085577,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.23653154503,0.0289783694,10.2127622275,0.0861412762,5.16538695666,0.369252022988,0.0289783694,5.94819741651,0.0289783694,0.312043523927,3.3982754327,1.4319252898,0.0289783694,0.4612142471,2.48254897943,0.0289783694,0.0289783694,1.11889776127,2.80990758268,0.3016022992,0.0558806061231,0.179462589515,6.49911970642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,24,0.174036777862,5.19330144975,0.410348868571,0.404392701896,0.764672487788,2.1584716769,2.38689424138,0.552432765958,0.354751651492,0.638388602779,7.82177191781,0.0289783694,0.456867635525,10.4706954088,0.448848809642,0.162477069758,0.677208997779,5.2509337588,2.84288175622,0.221236340125,0.0803488216917,1.20385909499,2.94116049878,0.117095176683,0.625311059788,9.20443700695,0.0289783694,0.288593771546,7.38622021171,0.0289783694,0.972376738833,0.0289783694,1.32700845135,2.98736761535,0.0289783694,1.1019020298,15.2577692635,2.2749698816,0.399612561596,2.79328762676,5.8339636456,1.05848402673,0.0289783694,1.1317245411,1.79402940652,0.312128116942,0.681822664433,7.24260348457,1.42271460191,0.0289783694,28,0.0860680326964,0.617442245986,2.18203392775,0.49206234785,0.509394804768,0.0289783694,0.0289783694,0.140063010825,1.04422747801,0.830853728196,1.45474663178,0.4604296176,0.119291344911,1.13246191242,0.0289783694,5.61443499665,0.664994287929,2.67010620671,0.821794556054,1.45982734452,0.244094547271,0.109351789457,0.340426424389,0.0289783694,0.540252227532,0.313574709675,0.190567734489,0.0289783694,0.0289783694,0.750452543818,1.47619454906,1.82448914996,1.08769003426,0.0289783694,14.9461953923,0.253991858225,0.25643916875,1.01504217726,0.315997782204,0.260820463139,3.1727127431,5.94155986769,2.34181495652,4.74388541436,0.949264663704,0.666546461025,0.0289783694,0.330241590261,0.883940720686,2.3898834996,25,0.0289783694,0.774876017148,1.97034761124,0.852196326276,1.26760585582,0.0289783694,3.67408567676,0.494561125012,1.57702274878,1.25386614574,4.96319015404,0.0289783694,0.077506042404,0.254074932168,0.6902320693,2.10688828516,0.093355543868,3.78875042454,1.9567302734,0.731134216588,13.0668608596,0.0289783694,0.623736933764,0.0775952132,0.813781383404,2.9824177383,2.00939044775,2.32952014813,0.0289783694,0.0289783694,0.0289783694,0.219325077624,2.99145195968,0.374029077916,1.23604149068,0.512882245432,0.0289783694,0.507895998796,0.505645305464,3.56371747316,0.985251296804,11.0009358156,3.34404518296,0.736140918044,0.20251884048,0.261056087132,0.638798983848,0.088002523916,0.788637334704,1.15098973019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,29,0.495465672317,9.86017353148,4.24829440758,0.0289783694,1.0007238339,9.38999462988,0.0289783694,0.354701284,0.0289783694,1.14468220726,2.31951374676,0.336517670355,1.82732059841,7.98477038607,0.0289783694,0.0289783694,0.0289783694,3.48536132441,1.2253968826,0.844348053114,0.519490911003,0.500093194,7.12088901268,0.319033425848,0.0289783694,4.6274030893,0.0289783694,0.160157162179,0.0970038098103,0.0289783694,0.404181835245,0.666729206621,0.638516068524,0.0289783694,0.0289783694,0.958680438345,2.49001667323,0.270426256359,0.0289783694,2.61315108691,1.39454551038,0.719855807859,0.0289783694,1.42528506044,2.7809038349,0.788600456421,0.169991857124,0.0289783694,2.34926538306,0.0289783694,28,0.0289783694,0.258594280689,1.95982711195,1.03125678922,4.06477327915,0.533257389604,2.47164173875,0.258194631061,0.537007302493,0.0289783694,0.105109300493,6.16481559976,0.334020909971,0.473534648757,0.336734365239,4.18539527752,0.296412292539,0.256269603843,0.0289783694,2.49092657725,0.117731381589,0.114817854661,0.23171493465,0.166140832861,0.404136306832,0.542125753079,0.0289783694,0.597913697157,0.190233896204,8.59410424255,0.128521495543,1.69980876478,0.0289783694,0.164114391989,18.2187052883,0.670734992921,0.0289783694,0.406456426725,0.0289783694,0.0289783694,0.094919509325,0.869227513236,0.0289783694,0.790613299218,0.491602442282,0.6889106425,0.836437037604,2.43753710696,0.314666036418,7.83773962832,30,0.0289783694,0.0289783694,0.13348901955,0.905802515823,0.0908950316567,0.12572420837,0.29660966761,0.13802165228,1.18660462402,0.235021861823,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.40953250671,0.0843101977133,0.233246466163,0.185395719447,0.34236288937,0.0289783694,0.0289783694,0.118488580293,0.27693124587,0.0289783694,0.0289783694,0.19909904528,6.50013353764,0.0289783694,0.0767095795233,0.0289783694,2.97246020934,0.12768142404,0.0289783694,1.06100793615,0.268158544977,0.07900802495,4.25906384701,0.122591434677,0.0289783694,0.152383864507,4.87400801086,0.0289783694,0.130144001567,0.18707613759,3.94601151216,1.68174156989,0.18409898011,5.36885390314,8.49926347621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.551638905274,0.298267254684,0.487449968237,9.22012496067,8.40086132207,0.289742391732,0.156073363863,1.34053594552,5.50915719404,0.0289783694,1.05328794155,0.0289783694,4.43857930775,0.784597222121,4.63523654908,0.307919306974,1.74982975866,3.22886542493,0.473201051121,4.78421971665,3.06375841421,4.71085109385,5.52575111192,7.34960375624,0.285591336,0.462091348274,0.807458732679,0.112659790532,8.88864743816,0.474545444142,0.0901109780421,0.659489774021,0.299799957263,1.59580421028,0.234314691195,2.2856454997,1.11251032496,1.34465773185,3.24257020797,4.36736306743,0.398491902374,0.712353885142,0.0289783694,0.584293910553,3.17701333696,0.751014225942,0.193288480432,4.92671892813,0.598596776658,0.0289783694
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.40301796403,0.0289783694,0.591295592813,6.26138284804,1.88320008446,2.70192276184,0.110769146561,2.70677483782,0.496717678022,0.161522380457,0.0289783694,0.3428933595,3.67403364298,0.856021267257,7.05756166684,0.956299971765,0.925569710461,0.287975951635,0.0289783694,0.583094551283,3.25434791877,15.3748154868,4.35388017075,6.78202296317,0.909122813078,1.95160726834,0.270889264361,0.0289783694,0.376699247065,0.232930562774,2.7874353144,0.292212212235,0.536345500683,1.35200456287,0.228192428961,0.519255400165,0.605498404517,0.874360978548,1.491213942,2.23916836549,0.0289783694,0.0289783694,14.1228378565,3.52948391843,1.62236813624,1.550046026,0.0289783694,12.1250695025,1.61783855004,0.0289783694
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.505632476981,0.0289783694,2.26056573573,6.49634318787,0.471434214012,0.0289783694,6.37118627076,9.71814312712,0.55849443185,0.102830900406,0.763947793113,3.06395598571,0.0289783694,0.0289783694,8.4614032801,0.324115344987,10.4819808814,0.1167735113,0.410500089362,6.44661835694,2.10875795863,0.0289783694,1.53538176051,6.5205691258,1.28814343816,0.0289783694,0.517688775663,0.253449125425,0.0289783694,1.51314970418,0.294274687337,6.0962854952,0.239120551625,0.0289783694,1.47413813544,0.868930506094,0.664135434294,0.240635174463,0.0289783694,0.775292889969,0.175990429744,0.170597851281,4.8247220729,0.0289783694,8.67542856384,0.0289783694,5.29574415098,7.23583824871,0.0289783694,0.0289783694
2002,26,0.0289783694,1.00591820225,0.654534306585,0.0289783694,1.66102747659,0.0289783694,0.0289783694,0.0289783694,0.197743545665,0.0289783694,0.527132971635,3.18102746119,0.0866077685654,0.861829231127,0.0289783694,0.653418534996,1.56342720849,1.63200219335,0.1269641033,0.201904233304,0.0289783694,0.0289783694,0.502838705162,0.297096669712,0.173255759958,0.395289829592,0.0900006585731,0.214899456612,0.487249068958,0.149686736912,0.0289783694,1.11412076088,0.120124349304,0.0777552064538,1.20976249012,2.15795013592,0.434107944392,0.0759035086385,6.25249401827,0.193023813881,2.34623314733,0.110584248727,0.235412743038,3.17410507208,1.53404997535,28.928476545,0.860060845565,1.08217142782,0.719477772196,2.48485126395,47,7.09634874632,3.49513557105,1.56804634768,0.445568738109,2.74021425617,0.446924575885,1.27104567925,1.53475256865,0.659770589285,0.932658651613,1.90433127205,0.306379466468,3.25697251084,7.24674820391,0.796504853383,1.33752570946,0.925417287804,2.89522243376,0.597087952989,1.77419040406,0.201349204587,0.492814761685,0.247546077691,0.890352365053,2.68178721919,2.05599892506,0.598098580247,4.4635195102,1.11614036762,3.38307700972,0.55528733476,0.72026575456,0.4819496429,0.669204990191,0.237941843517,1.4211757648,1.72262069345,2.4302284245,5.40381765007,1.45789129773,4.39150842152,0.731856830421,0.157603194406,5.37540506855,5.18100922883,3.50981121318,1.20516751803,3.00876506654,1.48452759471,0.15411705504,27,0.158363858867,0.118115398722,0.381339037933,0.278319237811,1.43523254443,0.0289783694,1.58453392496,0.0289783694,1.16346208361,0.135501651993,0.33159963493,0.925421301319,0.777582718485,0.0289783694,0.0289783694,2.14441185306,0.0289783694,0.173373112363,0.0289783694,1.26823542672,0.0289783694,0.166249118415,0.0289783694,0.0289783694,0.229126258778,0.283931224637,0.131389150326,3.77721485406,0.2156658982,1.56481038673,0.0289783694,2.95923126429,0.0895642735963,0.0708828874259,10.9716235629,0.0711124775704,0.137691583737,0.221728850496,0.0289783694,0.248902879548,1.82854292843,3.36012356981,0.0289783694,0.0289783694,0.0289783694,1.85678842148,0.0289783694,0.0289783694,0.0289783694,4.08139999977,29,4.40492089596,0.177409840976,0.336212782331,3.92854292024,0.425897388372,0.137336076238,0.0289783694,1.28554705672,2.46086525287,3.60595299,0.0289783694,0.903892252245,0.918010968355,0.503168167545,2.00296710189,1.6419231516,0.754333798524,0.284847512676,0.902288350734,2.14175726057,1.41197927425,5.05921636857,0.742034529028,0.867914223717,10.5760603906,0.95067745319,0.380991699824,0.0289783694,0.93245970529,0.0289783694,1.25018594772,0.175932802438,0.145010804172,2.57588376226,0.152761128166,0.548575145152,4.00555405303,0.324094012631,16.9174465289,1.33695457783,1.15090825956,0.376928125986,1.23598226329,1.74119565656,3.8241306481,0.114389475372,3.54651519136,11.5118886778,0.473544284376,0.360330028503
