cite,semc/related/kf-gamma.dat,0.0373292156,0.0373292156,17.4309839528,0.0373292156,11.4252082942,613.8208592024,823.5173407674,26.3311018144,127.0984784391,3598.1104946185,836.5901605703,36.6118613061,225.5376473285,0.0373292156,139.3851646936,19.8647058915,95.7576455664,160.2285201367,207.8497656513,0.0373292156
cite,semc/related/knowlessage-gamma.dat,0.0373292156,156.2985852258,16.1336569417,0.0373292156,20.9549825568,539.3201772651,1269.9442735823,0.0373292156,64.3637602330,3690.9077931623,939.7971881010,157.7893204978,420.7284080255,0.0373292156,119.7070159050,115.5077853061,286.9087019810,306.2887567547,76.1876985963,108.7591633145
cite,semc/related/mgree_thesis-gamma.dat,3.4060955343,875.5650836024,283.1920079699,0.0373292156,212.5624215391,350.3867666212,7802.5347743184,164.7055525997,2761.2439343745,19129.8908582721,1158.2666145098,428.5302412599,1196.7034037304,3.5925290295,671.9519897754,255.4345426143,1960.8735644113,81.3060561402,1057.7944270642,58.7683917295
cite,semc/related/milner-polymorphism-gamma.dat,0.0373292156,7.3646466422,38.4188354349,10.0180590924,8.8272400808,86.0776827711,1844.9822233212,38.3815043550,1286.5026213743,1233.5735158134,287.7643241768,50.5644643486,281.0916123024,57.4654563772,51.0826068344,75.4758596412,87.1128873741,34.5241015493,173.4935163660,31.9880972403
cite,semc/related/oopsla13-dff-gamma.dat,162.0033375704,0.0373292156,69.2880194831,90.3055739316,71.5500883487,328.8785923896,267.5891549967,21.9868095675,741.8093962065,2799.4769123001,189.9234262531,1406.3597366783,52.2309236082,34.1691174691,237.0494124191,58.5161941000,387.1717260855,318.2586457627,13.0773034055,288.0648845201
cite,semc/related/rastogi-gamma.dat,72.7297079828,0.0373292156,18.5161349074,0.0373292156,45.4565902078,850.4471685039,516.3968433232,6.8310166274,27.5224534240,2120.9938290373,2964.7855899336,16.5942350644,133.1961701524,523.3748157130,7.8728866701,242.4705285260,38.6742901732,87.7350072024,0.0373292156,0.0373292156
cite,semc/related/rc-gamma.dat,0.0373292156,2.4660109440,0.0373292156,0.0373292156,0.0373292156,23.2283061956,2.5183761387,0.0373292156,64.9802647845,171.0713195737,21.6149883141,0.0373292156,0.0373292156,0.0373292156,0.0373292156,8.9503995227,0.0373292156,0.0373292156,0.0373292156,15.4689682512
cite,semc/related/sg-gamma.dat,0.0373292156,101.5824982591,36.8944751028,167.8809418447,5.5640605152,13.1631282864,860.0019888601,45.0722717117,833.9129464590,2530.6881777103,166.6377835211,88.7424406656,71.9355515368,0.0373292156,53.5537529228,11.3333465024,60.9116754811,3.2623281749,2.4282674913,23.1062908347
cite,semc/related/sgt-gamma.dat,0.0373292156,0.0373292156,35.7751569346,0.0373292156,2.7380303506,52.3605116777,581.5616723389,15.2520265439,59.9442961993,1853.7695810087,482.3117096336,53.2068786741,84.9847113707,0.0373292156,5.5853275043,26.3554854343,28.1845522465,133.4926691005,0.0373292156,0.0373292156
cite,semc/related/siekwadler-gamma.dat,71.1856601424,0.0373292156,31.6942224601,0.0373292156,15.3928004218,0.0373292156,1008.2459959133,31.0934935368,69.2598819076,2352.9020830014,775.0420388258,50.7470475976,29.9464431980,0.0373292156,8.5584866503,87.8332263426,128.3396878127,27.5493022083,369.7695682145,0.0373292156
cite,semc/related/swamy-gamma.dat,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156,0.0373292156
cite,semc/related/wf-gamma.dat,0.0373292156,0.0373292156,20.2158098967,0.0373292156,17.9180934314,6.0865437827,930.3690294477,20.1934337524,77.7365787874,2642.1724709486,416.4888027968,16.7601170404,71.0150851362,0.0373292156,43.0370212025,30.5890201840,127.7198684305,319.7740302714,167.4840331248,0.0373292156
cite,semc/related/wright-syntactic-gamma.dat,13.5266595234,241.8764808932,43.7582548960,68.9630363694,10.0537393981,39.9234780111,1741.8436302996,96.8881060192,140.1401049341,65.0895125727,25.4421384195,9.1011091453,2317.2200046607,1173.2605119573,33.0915532398,64.1095413109,132.2887862144,29.1687977429,355.6453192891,521.3558194142
