Paper,Type,Name,Distance
3,random3,Fastandloosereasoningismorallycorrect-NilsAndersDanielsson,9.11106841648
3,random3,Boomerang:resourcefullensesforstringdata-AaronBohannon,9.53440837074
3,random3,Thesemanticsofx86-CCmultiprocessormachinecode-SusmitSarkar,12.5765497889
3,random3,Pathinvariants-DirkBeyer,9.68395329019
3,random3,Parallelprogrammingwithcoordinationstructures-StevenLucco,7.48884072046
3,random3,Statictypingfordynamicmessages-SusumuNishimura,7.90495779903
3,random3,Optimalinferenceoffieldsinrow-polymorphicrecords-AxelSimon,4.48346419209
3,random3,Reducingnondeterminismwhilespecializinglogicprograms-AlbertoPettorossi,1.49961153213
3,random3,Abisimulationfordynamicsealing-EijiroSumii,8.63027538879
3,random3,Authenticateddatastructures,8.3936837797
3,random3,Anoperationalframeworkforvalue-passingprocesses-RanceCleaveland,13.0488385739
3,random3,CCG:aprototypecoagulatingcodegenerator-W.G.Morris,8.99674469524
3,random3,Multiplefacetsfordynamicinformationflow-ThomasH.Austin,13.4368340251
3,random3,Correctflowanalysisincontinuationsemantics-M.Montenyohl,11.2886513801
3,random3,SMAT:aninputadaptiveauto-tunerforsparsematrix-vectormultiplication-JiajiaLi,11.7874683436
3,random3,Acollectinginterpretationofexpressions-P.Hudak,10.2360141809
3,random3,Staticanalysistoreducesynchronizationcostsindata-parallelprograms-ManishGupta,7.89997307437
3,random3,StaticcontractcheckingforHaskell-DanaN.Xu,5.84478902539
3,random3,Parameterizedtiledloopsforfree-LakshminarayananRenganarayanan,10.9383543083
3,random3,Mechanismsforcompile-timeenforcementofsecurity-RobertE.Strom,9.9857886736
3,random3,Acompilerframeworkforextractingsuperwordlevelparallelism-JunLiu,9.74389197355
3,random3,Garbagecollectionandlocalvariabletype-precisionandlivenessinJavavirtualmachines-OleAgesen,6.27917406782
3,random4,Applyingquantitativesemanticstohigher-orderquantumcomputing-MichelePagani,9.94159525023
3,random4,End-to-endverificationofstack-spaceboundsforCprograms-QuentinCarbonneaux,11.6056137166
3,random4,ProcedurereferencingenvironmentsinSL5-DianneE.Britton,10.5184180629
3,random4,Globalvaluenumbersandredundantcomputations-B.K.Rosen,9.74168301132
3,random4,Relocatingmachineinstructionsbycurrying-NormanRamsey,11.3111749115
3,random4,Automatedsoundnessproofsfordataflowanalysesandtransformationsvialocalrules-SorinLerner,6.29233997132
3,random4,Infinitarycontrolflowanalysis:acollectingsemanticsforclosureanalysis-FlemmingNielson,1.49961153213
3,random4,TamingwildcardsinJava'stypesystem-RossTate,8.27787367574
3,random4,Apersonalperspectiveonconcurrency-JayadevMisra,8.72877546493
3,random4,Thesemanticsoflocalstorage,10.5616030517
3,random4,Softtypingwithconditionaltypes-AlexanderAiken,4.44680812355
3,random4,Semi-sparseflow-sensitivepointeranalysis-BenHardekopf,8.26014693716
3,random4,Design,7.02568751717
3,random4,Reasoningaboutprograms-RichardJ.Waldinger,10.649726773
3,random4,CodingbyEveryone,9.94894216272
3,random4,Asparsealgorithmforpredicatedglobalvaluenumbering-KarthikGargi,6.3889303202
3,random4,Incrementalevaluationforageneralclassofcircularattributegrammars-J.A.Walz,9.59444197408
3,random4,Jinn:synthesizingdynamicbugdetectorsforforeignlanguageinterfaces-ByeongcheolLee,11.9500077176
3,random4,Analyzinglogicprogramswithdynamicscheduling-KimMarriott,9.33394729929
3,random4,Reasoningaboutrecursivelydefineddatastructures-DerekC.Oppen,11.3742009901
3,random4,Fairnessandhyperfairnessinmulti-partyinteractions-PaulC.Attie,12.6463823132
3,random4,Efficientalgorithmsforisomorphismsofsimpletypes-YoavZibin,6.25772252867
3,random4,Compiler-assisteddetectionoftransientmemoryerrors-SanketTavarageri,10.1780924753
3,random4,Generalizedleftcornerparsing-AlanJ.Demers,12.3009465951
3,random4,Fastercheckingofsoftwarespecificationsbyeliminatingisomorphs-DanielJackson,6.61078182271
3,random4,Efficientprogramexecutionindexing-BinXin,9.02253695465
3,random4,Howtoprintfloating-pointnumbersaccurately-GuyL.Steele,10.2291668765
3,random5,Trace-basedprogramanalysis-ChristopherColby,7.71506777413
3,random5,AnoverviewoftheSUMMERprogramminglanguage-PaulKlint,10.3787169517
3,random5,Localtypeinference-BenjaminC.Pierce,5.90375312639
3,random5,Roleanalysis-ViktorKuncak,8.9030322544
3,random5,ParameterizedtypesforJava-JosephA.Bank,1.49961153213
3,random5,Accuratestaticestimatorsforprogramoptimization-TimA.Wagner,9.0947098883
3,random5,FlumeJava:easy,11.4557089834
3,random5,Analgorithmforstructuringprograms(ExtendedAbstract)-BrendaS.Baker,8.78433723173
3,random5,Programmablesyntaxmacros-DanielWeise,7.23041016606
3,random5,Linearcontinuations-AndrzejFilinski,9.78823223305
3,random5,Reducingsweeptimeforanearlyemptyheap-YooC.Chung,10.9856246274
3,random5,PresentationoftheSIGPLANdistinguishedachievementawardtoSirCharlesAntonyRichardHoare,9.6162331519
3,random5,DependentInformationFlowTypes-LuísaLourenço,8.46995387733
3,random5,AkripkelogicalrelationbetweenMLandassembly-Chung-KilHur,8.7549183617
3,random5,Codegenerationforsilicon-S.C.Johnson,9.66908190734
3,random5,Lifetimeanalysisofdynamicallyallocatedobjects-C.Ruggieri,5.11988470046
3,random5,Theramificationsofsharingindatastructures-AquinasHobor,11.2280944929
3,random5,Verifyingpropertiesofwell-foundedlinkedlists-ShuvenduK.Lahiri,13.0434923432
3,random5,Reconcilingexhaustivepatternmatchingwithobjects-ChinawatIsradisaikul,7.85283872666
3,random5,Imperativeself-adjustingcomputation-UmutA.Acar,7.04080659966
3,random5,Lightweightannotationsforcontrollingsharinginconcurrentdatastructures-ZacharyR.Anderson,7.30690961113
3,random5,Atypesystemforborrowingpermissions-KarlNaden,5.48640438055
3,random5,Verifiedjust-in-timecompileronx86-MagnusO.Myreen,13.0317126692
3,random5,Theoreticalandempiricalstudiesonusingprogrammutationtotestthefunctionalcorrectnessofprograms-TimothyA.Budd,7.62179073301
3,random5,ModellingPrologcontrol-RobertoBarbuti,13.1973734311
3,random5,Fissiletypeanalysis:modularcheckingofalmosteverywhereinvariants-DevinCoughlin,6.98137225469
3,random5,Abstractconflictdrivenlearning-VijayD'Silva,11.4795454978
4,random1,Cyclicproofsofprogramterminationinseparationlogic-JamesBrotherston,9.52451177917
4,random1,Amodel-learnerpatternforbayesianreasoning-AndrewD.Gordon,8.51541813117
4,random1,Totalcorrectnessbylocalimprovementinprogramtransformation-DavidSands,10.4693809648
4,random1,Monadicabstractinterpreters-IlyaSergey,6.86389888533
4,random1,Preciseandcompactmodularproceduresummariesforheapmanipulatingprograms-IsilDillig,9.65451827767
4,random1,Aunifiedapproachtofullylazysharing-ThibautBalabonski,9.9215372321
4,random1,Anabstractinterpretationframeworkfortermination-PatrickCousot,12.2016165993
4,random1,Soundandpreciseanalysisofparallelprogramsthroughschedulespecialization-JingyueWu,9.00125176941
4,random1,Improvederrorreportingforsoftwarethatusesblack-boxcomponents-JungwooHa,12.1380711256
4,random1,Verifiedvalidationoflazycodemotion-Jean-BaptisteTristan,7.96886900045
4,random1,Sequentialalgorithms,5.35206488094
4,random1,Stagedinformationflowforjavascript-RaviChugh,11.7083544288
4,random1,Iscontinuation-passingusefulfordataflowanalysis?-AmrSabry,9.82808021857
4,random1,Istheinterestingpartofprocesslogicuninteresting?:atranslationfromPLtoPDL-R.Sherman,8.86337263185
4,random1,Detectingequalityofvariablesinprograms-B.Alpern,9.23461291527
4,random1,InferringtypesinSmalltalk-NorihisaSuzuki,6.03435496177
4,random1,Region-basedshapeanalysiswithtrackedlocations-BrianHackett,9.40660232472
4,random1,Delay-boundedscheduling-MichaelEmmi,6.88777247613
4,random1,Automatingproofsoftheabsenceofcommonruntimeerrors-StevenM.German,11.4640373289
4,random1,Advancedprogramminglanguagedesigninenterprisesoftware:alambda-calculustheoristwandersintoadatacenter-ChetMurthy,5.43438647006
4,random1,Anidealmodelforrecursivepolymorphictypes-DavidMacQueen,6.63388437703
4,random1,Representingmonads-AndrzejFilinski,7.18804494171
4,random1,AcompositionalaccountoftheJavavirtualmachine-PhillipM.Yelland,7.01334739084
4,random1,Onthecomplexityofescapeanalysis-AlainDeutsch,0.617123319587
4,random1,Staticsingleassignmentforexplicitlyparallelprograms-HariniSrinivasan,7.98376713054
4,random1,Points-toanalysisinalmostlineartime-BjarneSteensgaard,8.58931715948
4,random1,Oninterferenceabstractions-NishantSinha,9.26016908878
4,random1,Alogicforinformationflowinobject-orientedprograms-TorbenAmtoft,8.06217931499
4,random1,TheessenceofML-J.C.Mitchell,9.10979793093
4,random1,Lazycodemotion-JensKnoop,8.89839930639
4,random1,Resourceable,8.75824120132
4,random1,Thedesign,11.0971697356
4,random1,Cache-consciousstructurelayout-TrishulM.Chilimbi,10.3544883043
4,random1,Reverseinterpretation+mutationanalysis=automaticretargeting-ChristianS.Collberg,8.76441830933
4,random1,Formalcertificationofacompilerback-endor:programmingacompilerwithaproofassistant-XavierLeroy,7.33990739549
4,random1,Programminglanguagesemanticsandclosedapplicativelanguages-JohnBackus,7.42506931438
4,random2,Modularcodegenerationfromsynchronousblockdiagrams:modularityvs.codesize-RobertoLublinerman,6.80520875279
4,random2,AFormally-VerifiedCStaticAnalyzer-Jacques-HenriJourdan,6.52598753055
4,random2,VectorizationforSIMDarchitectureswithalignmentconstraints-AlexandreE.Eichenberger,10.1825084507
4,random2,ComputerexperimentswiththeREVEtermrewritingsystemgenerator-PierreLescanne,6.62887969687
4,random2,Explicitsubstitutions-M.Abadi,10.2912354892
4,random2,Selectiveandlightweightclosureconversion-MitchellWand,8.21054337475
4,random2,Thesemanticsoffutureanditsuseinprogramoptimization-CormacFlanagan,5.59710779607
4,random2,Generaldatastructureexpansionformulti-threading-HongtaoYu,9.3287150777
4,random2,Towardafoundationaltypedassemblylanguage-KarlCrary,8.35405818083
4,random2,OnoraclizablenetworksandKahn'sprinciple-JamesR.Russell,8.39069400119
4,random2,Dataflowanalysisofcommunicatingprocesses-JohnH.Reif,7.92057357198
4,random2,Structuring-EricC.R.Hehner,7.83874258966
4,random2,Dynamicallybypassingcopyrulechainsinattributegrammars-RogerHoover,9.6231933717
4,random2,Computationofaliasesandsupportsets-A.Neirynck,6.92357629773
4,random2,DReX:ADeclarativeLanguageforEfficientlyEvaluatingRegularStringTransformations-RajeevAlur,8.54681089945
4,random2,Automaticdecompositionofscientificprogramsforparallelexecution-r.Allen,9.16897357147
4,random2,Qualifieddataflowproblems-L.HowardHolley,7.1377523443
4,random2,Environmentalacquisitionrevisited-RichardCobbe,11.5950823584
4,random2,Anassertionlanguagefordatastructures-StephenA.Cook,7.11264318258
4,random2,Synchronizationtransformationsforparallelcomputing-PedroDiniz,0.617123319587
4,random2,Mostlyparallelgarbagecollection-Hans-J.Boehm,11.1151288735
4,random2,Completionsemanticsandinterpretergeneration-MartinC.Henson,6.01731425277
4,random2,Alanguagewithdistributedscope-LucaCardelli,6.49071909459
4,random2,Abstracteffectsandproof-relevantlogicalrelations-NickBenton,8.56873641339
4,random2,Anonstandardstandardizationtheorem-BeniaminoAccattoli,9.44634114242
4,random2,Precisereasoningforprogramsusingcontainers-IsilDillig,9.34643306598
4,random2,Structuraldecidableextensionsofboundedquantification-SergeiG.Vorobyov,8.38094508866
4,random2,ManifestContractsforDatatypes-TaroSekiyama,9.54645348526
4,random2,Schedulingarithmeticandloadoperationsinparallelwithnospilling-D.Bernstein,9.01751273237
4,random2,Interproceduralside-effectanalysisinlineartime-K.D.Cooper,9.63272804487
4,random2,Principledscavenging-StefanMonnier,8.37990757592
4,random2,Fullyabstracttranslationsbetweenfunctionallanguages-JonG.Riecke,11.3110160884
4,random2,Higher-orderfunctorswithtransparentsignatures-SandipK.Biswas,7.91799255815
4,random2,Streamingtransducersforalgorithmicverificationofsingle-passlist-processingprograms-RajeevAlur,10.5943459728
4,random2,Preciseinterproceduralanalysisthroughlinearalgebra-MarkusMüller-Olm,8.29572941011
4,random2,Treat-anapplicativecodegenerator-JeraldS.Schwarz,4.91847386603
4,random3,Lightweightsemiformaltimecomplexityanalysisforpurelyfunctionaldatastructures-NilsAndersDanielsson,8.22552299012
4,random3,Systemsbiology,5.01288540107
4,random3,Dependenceanalysisforpointervariables-S.Horwitz,8.08118335149
4,random3,Inductivedefinitions,9.16539745554
4,random3,Completecompletionusingtypesandweights-TihomirGvero,7.00466475508
4,random3,PureversusimpureLisp-NicholasPippenger,4.3951299178
4,random3,Unboundedspeedvariabilityindistributedcommunicationsystems-JohnReif,8.83727266374
4,random3,Grammar-basedwhiteboxfuzzing-PatriceGodefroid,9.11840159187
4,random3,Dynamicsoftwareupdates:aVM-centricapproach-SuriyaSubramanian,10.8354347273
4,random3,Tridirectionaltypechecking-JoshuaDunfield,8.55975769185
4,random3,Provingcorrectnessofcompileroptimizationsbytemporallogic-DavidLacey,7.21661044481
4,random3,Experiencewithanapplicativestringprocessinglanguage-JamesH.Morris,5.51677382843
4,random3,Fastandaccurateflow-insensitivepoints-toanalysis-MarcShapiro,0.617123319587
4,random3,Higher-OrderApproximateRelationalRefinementTypesforMechanismDesignandDifferentialPrivacy-GillesBarthe,7.50153670218
4,random3,FastalgorithmsforDyck-CFL-reachabilitywithapplicationstoaliasanalysis-QirunZhang,8.11709255165
4,random3,Verificationofparameterizedconcurrentprogramsbymodularreasoningaboutdataandcontrol-AzadehFarzan,9.21634513555
4,random3,Lockelisionforread-onlycriticalsectionsinJava-TakuyaNakaike,10.9331858166
4,random3,Multivariateamortizedresourceanalysis-JanHoffmann,8.72578629863
4,random3,Communicatingreactiveprocesses-G.Berry,8.5551315331
4,random3,Permissionaccountinginseparationlogic-RichardBornat,7.21637167279
4,random3,Bidirectionalizationforfree!(Pearl)-JanisVoigtländer,9.06375423996
4,random3,High-levelsmall-stepoperationalsemanticsfortransactions-KatherineF.Moore,8.63525661418
4,random3,Minimaltypingsinatomicsubtyping-JakobRehof,0.617123319587
4,random3,TheconcurrentlogicprogramminglanguageCP:Definitionandoperationalsemantics-V.A.Saraswat,4.57676610537
4,random3,Modelcheckingandabstraction-EdmundM.Clarke,5.79439604931
4,random3,Afreshlookatcombinatorgraphreduction-P.J.Koopman,6.47996841274
4,random3,ExperiencewithCST:programmingandimplementation-W.Horwat,4.4684584949
4,random3,Computablevaluescanbeclassical-V.Breazu-Tannen,6.68134339315
4,random3,Real-timeconcurrentcollectiononstockmultiprocessors-A.W.Appel,10.8435422568
4,random3,Alphonse:incrementalcomputationasaprogrammingabstraction-RogerHoover,6.30606094038
4,random3,TheModula–3typesystem-L.Cardelli,8.38709996054
4,random3,Detectinginefficiently-usedcontainerstoavoidbloat-GuoqingXu,9.97037685982
4,random3,Automatedfeedbackgenerationforintroductoryprogrammingassignments-RishabhSingh,7.07685933817
4,random3,Interactiveproofchecking-ThomasReps,8.7201593713
4,random3,OnthedefinitionalmethodofstandardPL/I-DavidBeech,5.72673909817
4,random3,Min-cutprogramdecompositionforthread-levelspeculation-TroyA.Johnson,9.14148062208
4,random4,Tutorialnotesonpartialevaluation-CharlesConsel,6.08239081787
4,random4,Atheoryofindirectionviaapproximation-AquinasHobor,8.18073134431
4,random4,Whatareprincipaltypingsandwhataretheygoodfor?-TrevorJim,8.95827573755
4,random4,Incrementalgenerationofparsers-J.Heering,10.4579693566
4,random4,Determiningaverageprogramexecutiontimesandtheirvariance-V.Sarkar,8.31385142434
4,random4,AnewalgorithmforpartialredundancyeliminationbasedonSSAform-FredChow,10.236903379
4,random4,Safeoptimisationsforshared-memoryconcurrentprograms-JaroslavŠevčík,8.81966994697
4,random4,Interproceduralanalysisofasynchronousprograms-RanjitJhala,7.59351412202
4,random4,Aglobalprogressiveregisterallocator-DavidRyanKoes,10.9731309106
4,random4,Semantics-preservingprocedureextraction-RaghavanKomondoor,8.6301207846
4,random4,Functionalcomputationasconcurrentcomputation-JoachimNiehren,10.0389926412
4,random4,Ameta-languageandsystemfornonlocalincrementalattributeevaluationinlanguage-basededitors-GregoryF.Johnson,9.87077759533
4,random4,AnSSA-basedalgorithmforoptimalspeculativecodemotionunderanexecutionprofile-HuchengZhou,9.22591056014
4,random4,FormalizingtheLLVMintermediaterepresentationforverifiedprogramtransformations-JianzhouZhao,8.75431576536
4,random4,Formalprogramtesting-RobertCartwright,6.03770017706
4,random4,Averymodalmodelofamodern,7.99517466351
4,random4,Slicingprobabilisticprograms-Chung-KilHur,8.17882138329
4,random4,Implementationofthedata-flowsynchronouslanguageSIGNAL-PascalinAmagbégnon,3.42867243127
4,random4,Pagingasa\languageprocessing\task-MichaelW.Condry,8.75793318972
4,random4,Predictingprogrambehaviorusingrealorestimatedprofiles-DavidW.Wall,8.29464069136
4,random4,ModelcheckingforprogramminglanguagesusingVeriSoft-PatriceGodefroid,0.617123319587
4,random4,Semanticsoftransactionalmemoryandautomaticmutualexclusion-MartínAbadi,8.61380182318
4,random4,Relaxedmemorymodels:anoperationalapproach-GérardBoudol,7.86161422805
4,random4,Rewrite,9.5848439352
4,random4,Almostcontrol-free(indeterministic)parallelcomputationonpermitschemes-KarelČulík,5.40653011469
4,random4,Languageconstructsfortransactionalmemory-TimHarris,5.80366885576
4,random4,Anefficientapproachtodataflowanalysisinamultiplepassglobaloptimizer-S.Jain,8.33035499461
4,random4,Generationalreferencecounting:areduced-communicationdistributedstoragereclamationscheme-B.Goldberg,9.53014510993
4,random4,Operationalsemanticsofaparallelobject-orientedlanguage-PierreAmerica,6.47974838474
4,random4,Fast,9.32914904735
4,random4,Adventuresintimeandspace-NormanDanner,6.92239835181
4,random4,Compilingreal-timeprogramsintoschedulablecode-SeongsooHong,4.82298037104
4,random4,Decidingchoreographyrealizability-SamikBasu,9.22862922681
4,random4,Usingstaticsingleassignmentformtoimproveflow-insensitivepointeranalysis-RebeccaHasti,8.38408686229
4,random4,Applicationsofagraphgrammarforprogramcontrolflowanalysis-KenKennedy,5.61078464746
4,random4,Demand-drivenpointeranalysis-NevinHeintze,7.28338992079
4,random5,Coercionandtypeinference-JohnC.Mitchell,7.53265711636
4,random5,Terra:amulti-stagelanguageforhigh-performancecomputing-ZacharyDeVito,9.80561522998
4,random5,UCC:update-consciouscompilationforenergyefficiencyinwirelesssensornetworks-WeijiaLi,10.8620457607
4,random5,Afunctionalrepresentationofdatastructureswithahole-YasuhikoMinamide,8.31132303483
4,random5,AbstractSymbolicAutomata:Mixedsyntactic/semanticsimilarityanalysisofexecutables-MilaDallaPreda,8.18477877338
4,random5,Callbyname,9.67918547518
4,random5,Lazyfunctionalstatethreads-JohnLaunchbury,5.22267866932
4,random5,CLAP:recordinglocalexecutionstoreproduceconcurrencyfailures-JeffHuang,9.93283359356
4,random5,Apracticaldataflowframeworkforarrayreferenceanalysisanditsuseinoptimizations-EvelynDuesterwald,9.30856655493
4,random5,AnoptimizerforAda-design,8.07361875753
4,random5,Pruningdynamicsliceswithconfidence-XiangyuZhang,11.2244104208
4,random5,Anapproachtocall-by-namedelimitedcontinuations-HugoHerbelin,11.621014741
4,random5,Maskedtypesforsoundobjectinitialization-XinQi,10.2150337979
4,random5,Fromprogramverificationtoprogramsynthesis-SaurabhSrivastava,10.9370264359
4,random5,UnderstandingPOWERmultiprocessors-SusmitSarkar,8.21490397382
4,random5,Parameterizedverificationoftransactionalmemories-MichaelEmmi,9.90079132087
4,random5,Controllinginterferenceinambients-FrancescaLevi,8.89320208098
4,random5,Feedback-directedbarrieroptimizationinastronglyisolatedSTM-NathanG.Bronson,10.5037959321
4,random5,Theessenceoffunctionalprogramming-PhilipWadler,6.23539097988
4,random5,Slotgames:aquantitativemodelofcomputation-DanR.Ghica,4.95791933247
4,random5,Linearityandthepi-calculus-NaokiKobayashi,8.39600466576
4,random5,Compile-timedynamicvoltagescalingsettings:opportunitiesandlimits-FenXie,9.78482134503
4,random5,EffectivesynchronizationremovalforJava-ErikRuf,4.05147862307
4,random5,Dominators,9.74555837152
4,random5,Animplementationofcomplete,10.5267021428
4,random5,Tilesizeselectionusingcacheorganizationanddatalayout-StephanieColeman,11.2478286043
4,random5,Composingdataflowanalysesandtransformations-SorinLerner,6.76850825672
4,random5,Symmetriclenses-MartinHofmann,6.50037369207
4,random5,Atheoryofchangesforhigher-orderlanguages:incrementalizingλ-calculibystaticdifferentiation-YufeiCai,9.99475868122
4,random5,CompilertestingviaatheoryofsoundoptimisationsintheC11/C++11memorymodel-RobinMorisset,8.71842280537
4,random5,Dependenttypesinpracticalprogramming-HongweiXi,8.6128076157
4,random5,Polymorphicregulartreetypesandpatterns-JérômeVouillon,6.82422326241
4,random5,Theevolutionofprograms:asystemforautomaticprogrammodification-NachumDershowitz,13.0677616988
4,random5,Subtypingarithmeticaltypes-Joseph(Yossi)Gil,4.10996563012
4,random5,Registerallocationforsoftwarepipelinedloops-B.R.Rau,11.4287213124
4,random5,Aprovablytime-efficientparallelimplementationoffullspeculation-JohnGreiner,6.46123225776
